"X","Variable","Importance","Participant"
"KTGF158.10","Function",-3.43881064162731e-05,"KTGF158"
"KTGF158.11","Pronoun",-5.13928012519558e-05,"KTGF158"
"KTGF158.12","Personal pronouns",6.98528951486701e-05,"KTGF158"
"KTGF158.13","i",-2.97402190923336e-05,"KTGF158"
"KTGF158.14","We",5.342723004696e-06,"KTGF158"
"KTGF158.15","Impersonal pronouns",-1.84976525821598e-05,"KTGF158"
"KTGF158.16","Determiners",-0.000116100156494524,"KTGF158"
"KTGF158.17","Article",-7.6275430359932e-06,"KTGF158"
"KTGF158.18","Prepositionsositions",0.000292895148669798,"KTGF158"
"KTGF158.19","Auxiliary verbs",-0.000395611893583728,"KTGF158"
"KTGF158.20","Adverbs",-5.07824726134576e-05,"KTGF158"
"KTGF158.21","Conjunctions",-2.45790297339594e-05,"KTGF158"
"KTGF158.22","Negations",-6.82316118935773e-06,"KTGF158"
"KTGF158.23","Verb",-0.000333330203442878,"KTGF158"
"KTGF158.24","Adjectives",-4.65101721439755e-05,"KTGF158"
"KTGF158.25","Quantity",8.42566510172161e-06,"KTGF158"
"KTGF158.26","Drives",-0.000133514866979655,"KTGF158"
"KTGF158.27","Affiliation",-7.72926447574346e-05,"KTGF158"
"KTGF158.28","Achieve",0.000121733959311425,"KTGF158"
"KTGF158.29","Cognition",-4.60438184663539e-05,"KTGF158"
"KTGF158.30","Cognitive processes",-3.56118935837242e-05,"KTGF158"
"KTGF158.31","Insight",7.22378716744921e-06,"KTGF158"
"KTGF158.32","Discrepancy",-0.000181696400625978,"KTGF158"
"KTGF158.33","Affect",7.08607198748127e-06,"KTGF158"
"KTGF158.34","Positive tone",3.78059467918622e-05,"KTGF158"
"KTGF158.35","Negative tone",0.000193846635367764,"KTGF158"
"KTGF158.36","Emotion",-9.7136150234741e-05,"KTGF158"
"KTGF158.37","PA LIWC",-6.19812206572776e-05,"KTGF158"
"KTGF158.38","NA LIWC",1.90610328638488e-05,"KTGF158"
"KTGF158.39","Social",3.28137715179983e-05,"KTGF158"
"KTGF158.40","Socbehav",4.48482003129884e-05,"KTGF158"
"KTGF158.41","Social referents",4.59061032863833e-05,"KTGF158"
"KTGF158.42","Family",-2.16463223787172e-05,"KTGF158"
"KTGF158.43","Lifestyle",-8.01909233176832e-05,"KTGF158"
"KTGF158.44","Leisure",-3.96212832550865e-05,"KTGF158"
"KTGF158.45","Home",-1.6300469483569e-05,"KTGF158"
"KTGF158.46","Work",-8.40719874804379e-05,"KTGF158"
"KTGF158.47","Physical",2.30985915493033e-06,"KTGF158"
"KTGF158.48","Food",-1.97183098591611e-06,"KTGF158"
"KTGF158.49","Acquire",-2.88262910798037e-06,"KTGF158"
"KTGF158.50","Allure",-0.000210140845070423,"KTGF158"
"KTGF158.51","Perception",-9.41283255086078e-05,"KTGF158"
"KTGF158.52","Motion",3.80970266040691e-05,"KTGF158"
"KTGF158.53","Space",-8.48513302034495e-06,"KTGF158"
"KTGF158.54","Time LIWC",-3.58716744913921e-05,"KTGF158"
"KTGF158.55","FocusPast",0.000356075117370893,"KTGF158"
"KTGF158.56","FocusPresent",0.000205208137715178,"KTGF158"
"KTGF158.57","FocusFuture",-2.20782472613459e-05,"KTGF158"
"KTGF158.58","Conversation",0.000316410015649458,"KTGF158"
"KTGF158.60","AllPunc",5.89483568075118e-05,"KTGF158"
"KTGF158.61","Apostrophes",4.00187793427234e-05,"KTGF158"
"KTGF158.62","Compound",2.2075117370893e-05,"KTGF158"
"KTGF158.63","PA VADER",-9.56118935837244e-05,"KTGF158"
"KTGF158.64","Neutral VADER",0.000733784037558679,"KTGF158"
"KTGF158.65","NA VADER",0.000214366197183101,"KTGF158"
"KTGF158.66","ThoughtLength",9.42159624413125e-05,"KTGF158"
"KTGF158.67","StressLength",6.62378716744928e-05,"KTGF158"
"KTGF158.68","EnjoyLength",-2.84600938967124e-05,"KTGF158"
"KTGF158.69","Topic_t1",-4.82754303599381e-05,"KTGF158"
"KTGF158.70","Topic_t2",2.46353677621284e-05,"KTGF158"
"KTGF158.71","Topic_t3",-0.00040892331768388,"KTGF158"
"KTGF158.72","Topic_t4",-0.00109744287949921,"KTGF158"
"KTGF158.73","Topic_t5",4.25195618153352e-05,"KTGF158"
"KTGF158.74","Topic_t6",-0.000166438184663539,"KTGF158"
"KTGF158.75","Happy GPT",9.72206572769947e-05,"KTGF158"
"KTGF158.76","Sad GPT",0.00246405633802819,"KTGF158"
"KTGF158.77","Nervous GPT",3.94366197183268e-06,"KTGF158"
"KTGF158.78","Interested GPT",5.81533646322372e-06,"KTGF158"
"KTGF158.79","Angry GPT",-7.91205007824718e-05,"KTGF158"
"KTGF158.80","Excited GPT",0.000102206572769954,"KTGF158"
"KTGF158.81","Bored GPT",-4.92331768387974e-06,"KTGF158"
"KTGF158.82","NA GPT",-0.000585934272300446,"KTGF158"
"KTGF158.83","PA GPT",-0.000110591549295773,"KTGF158"
"KTGF527.1","Time",0.00578773544973536,"KTGF527"
"KTGF527.2","Word Count",-0.000168074074074071,"KTGF527"
"KTGF527.3","Analytic",-0.000268539682539671,"KTGF527"
"KTGF527.4","Clout",0.000118936507936509,"KTGF527"
"KTGF527.5","Authentic",0.00026443121693122,"KTGF527"
"KTGF527.6","WordPerSentence",-0.000144018518518521,"KTGF527"
"KTGF527.7","BigWords",0.000150335978835981,"KTGF527"
"KTGF527.8","Dictionary",-5.4074074074068e-06,"KTGF527"
"KTGF527.9","Linguistic",-7.29814814814801e-05,"KTGF527"
"KTGF527.10","Function",3.61984126984084e-05,"KTGF527"
"KTGF527.11","Pronoun",0.000121428571428571,"KTGF527"
"KTGF527.12","Personal pronouns",-1.80423280423323e-06,"KTGF527"
"KTGF527.13","i",-1.01772486772471e-05,"KTGF527"
"KTGF527.14","We",-3.67089947089961e-05,"KTGF527"
"KTGF527.16","Impersonal pronouns",0.000179084656084655,"KTGF527"
"KTGF527.17","Determiners",0.000200912698412696,"KTGF527"
"KTGF527.18","Article",5.25132275132278e-05,"KTGF527"
"KTGF527.19","Number",-5.61693121693149e-05,"KTGF527"
"KTGF527.20","Prepositionsositions",-0.000160193121693124,"KTGF527"
"KTGF527.21","Auxiliary verbs",-5.9285714285714e-05,"KTGF527"
"KTGF527.22","Adverbs",0.000301116402116402,"KTGF527"
"KTGF527.23","Conjunctions",-9.05026455026719e-06,"KTGF527"
"KTGF527.24","Negations",0.000128634920634914,"KTGF527"
"KTGF527.25","Verb",-0.000244833333333331,"KTGF527"
"KTGF527.26","Adjectives",-6.83253968253892e-05,"KTGF527"
"KTGF527.27","Quantity",-0.000156568783068784,"KTGF527"
"KTGF527.28","Drives",-0.000105068783068785,"KTGF527"
"KTGF527.29","Affiliation",4.511111111111e-05,"KTGF527"
"KTGF527.30","Achieve",-4.71719576719605e-05,"KTGF527"
"KTGF527.31","Cognition",-8.5624338624339e-05,"KTGF527"
"KTGF527.32","Allnone",9.78968253968237e-05,"KTGF527"
"KTGF527.33","Cognitive processes",-0.00158178042328042,"KTGF527"
"KTGF527.34","Insight",-2.69920634920619e-05,"KTGF527"
"KTGF527.35","Cause",1.02883597883622e-05,"KTGF527"
"KTGF527.36","Discrepancy",0.000476301587301604,"KTGF527"
"KTGF527.37","Tentative",-9.59788359788378e-06,"KTGF527"
"KTGF527.38","Certitude",-0.000298007936507937,"KTGF527"
"KTGF527.39","Differentiation",-0.000257476190476189,"KTGF527"
"KTGF527.40","Affect",-6.58068783068786e-05,"KTGF527"
"KTGF527.41","Positive tone",2.49285714285704e-05,"KTGF527"
"KTGF527.42","Negative tone",0.000107441798941798,"KTGF527"
"KTGF527.43","Emotion",3.34603174603209e-05,"KTGF527"
"KTGF527.44","PA LIWC",0.000159492063492069,"KTGF527"
"KTGF527.45","NA LIWC",-2.03809523809486e-05,"KTGF527"
"KTGF527.46","Social",0.000157775132275131,"KTGF527"
"KTGF527.47","Socbehav",-4.08121693121623e-05,"KTGF527"
"KTGF527.48","Communication",7.13492063492035e-05,"KTGF527"
"KTGF527.49","Social referents",-5.12989417989501e-05,"KTGF527"
"KTGF527.50","Family",0.000125497354497357,"KTGF527"
"KTGF527.51","Female",0.00011605026455027,"KTGF527"
"KTGF527.52","Male",4.25767195767175e-05,"KTGF527"
"KTGF527.53","Lifestyle",7.20449735449742e-05,"KTGF527"
"KTGF527.54","Leisure",5.92592592589548e-07,"KTGF527"
"KTGF527.55","Home",-9.66375661375646e-05,"KTGF527"
"KTGF527.56","Work",0.000118735449735448,"KTGF527"
"KTGF527.57","Physical",2.85978835978903e-06,"KTGF527"
"KTGF527.58","Acquire",-0.000213044973544978,"KTGF527"
"KTGF527.59","Allure",0.000148425925925919,"KTGF527"
"KTGF527.60","Perception",0.000153679894179895,"KTGF527"
"KTGF527.61","Attention",4.97592592592572e-05,"KTGF527"
"KTGF527.62","Motion",-9.15873015873026e-05,"KTGF527"
"KTGF527.63","Space",-9.52142857142883e-05,"KTGF527"
"KTGF527.64","Visual",-4.09894179894192e-05,"KTGF527"
"KTGF527.65","Time LIWC",-0.00110921957671956,"KTGF527"
"KTGF527.66","FocusPast",-0.000156878306878308,"KTGF527"
"KTGF527.67","FocusPresent",0.00012759788359788,"KTGF527"
"KTGF527.68","FocusFuture",-0.000130716931216931,"KTGF527"
"KTGF527.69","AllPunc",0.000238103174603171,"KTGF527"
"KTGF527.70","Period",6.20634920634952e-06,"KTGF527"
"KTGF527.71","Apostrophes",0.000285735449735456,"KTGF527"
"KTGF527.72","Compound",-0.000108738095238087,"KTGF527"
"KTGF527.73","PA VADER",-4.49920634920693e-05,"KTGF527"
"KTGF527.74","Neutral VADER",8.48015873015855e-05,"KTGF527"
"KTGF527.75","NA VADER",2.70608465608527e-05,"KTGF527"
"KTGF527.76","ThoughtLength",-0.000257468253968274,"KTGF527"
"KTGF527.77","StressLength",0.00013069312169312,"KTGF527"
"KTGF527.78","EnjoyLength",4.12724867724841e-05,"KTGF527"
"KTGF527.79","Topic_t1",-6.65079365079346e-05,"KTGF527"
"KTGF527.80","Topic_t2",5.74074074073962e-06,"KTGF527"
"KTGF527.81","Topic_t3",-0.000534706349206343,"KTGF527"
"KTGF527.82","Topic_t4",-0.000424394179894187,"KTGF527"
"KTGF527.83","Topic_t5",0.000282230158730167,"KTGF527"
"KTGF527.84","Topic_t6",-0.00033653703703704,"KTGF527"
"KTGF527.85","Happy GPT",0.000905907407407406,"KTGF527"
"KTGF527.86","Sad GPT",3.60158730158745e-05,"KTGF527"
"KTGF527.87","Nervous GPT",0.000104936507936508,"KTGF527"
"KTGF527.88","Interested GPT",-0.000143510582010585,"KTGF527"
"KTGF527.89","Angry GPT",-0.000285164021164028,"KTGF527"
"KTGF527.90","Excited GPT",0.000109999999999999,"KTGF527"
"KTGF527.91","Bored GPT",3.23544973544975e-05,"KTGF527"
"KTGF527.92","NA GPT",0.000676380952380949,"KTGF527"
"KTGF527.93","PA GPT",0.00070011904761905,"KTGF527"
"KTGF528.1","Time",-0.00481647863247871,"KTGF528"
"KTGF528.2","Word Count",3.35042735042656e-05,"KTGF528"
"KTGF528.3","Analytic",0.000172655270655267,"KTGF528"
"KTGF528.4","Clout",0.00044070085470085,"KTGF528"
"KTGF528.5","Authentic",0.000230524216524224,"KTGF528"
"KTGF528.6","WordPerSentence",-0.00022106552706553,"KTGF528"
"KTGF528.7","BigWords",0.00223064957264955,"KTGF528"
"KTGF528.8","Dictionary",0.000620911680911678,"KTGF528"
"KTGF528.9","Linguistic",-1.9464387464389e-05,"KTGF528"
"KTGF528.10","Function",0.000161287749287739,"KTGF528"
"KTGF528.11","Pronoun",0.000110843304843301,"KTGF528"
"KTGF528.12","Personal pronouns",0.000253732193732206,"KTGF528"
"KTGF528.13","i",0.000298467236467233,"KTGF528"
"KTGF528.14","Impersonal pronouns",-0.000193675213675213,"KTGF528"
"KTGF528.15","Determiners",0.000146358974358975,"KTGF528"
"KTGF528.16","Article",0.000712472934472931,"KTGF528"
"KTGF528.17","Prepositionsositions",0.000760108262108259,"KTGF528"
"KTGF528.18","Auxiliary verbs",3.26153846153763e-05,"KTGF528"
"KTGF528.19","Adverbs",1.07977207977208e-05,"KTGF528"
"KTGF528.20","Conjunctions",-7.00569800569762e-05,"KTGF528"
"KTGF528.21","Negations",-3.58518518518513e-05,"KTGF528"
"KTGF528.22","Verb",0.00018494017094017,"KTGF528"
"KTGF528.23","Adjectives",-1.43076923076934e-05,"KTGF528"
"KTGF528.24","Quantity",0.000204660968660965,"KTGF528"
"KTGF528.25","Drives",5.22962962962953e-05,"KTGF528"
"KTGF528.26","Affiliation",-0.000241903133903127,"KTGF528"
"KTGF528.27","Achieve",-1.23304843304846e-05,"KTGF528"
"KTGF528.28","Cognition",3.69059829059807e-05,"KTGF528"
"KTGF528.29","Allnone",4.58917378917382e-05,"KTGF528"
"KTGF528.30","Cognitive processes",-0.000134541310541312,"KTGF528"
"KTGF528.31","Insight",-2.7743589743587e-05,"KTGF528"
"KTGF528.32","Cause",4.56980056979845e-06,"KTGF528"
"KTGF528.33","Differentiation",-0.000220615384615392,"KTGF528"
"KTGF528.34","Affect",-0.000510347578347562,"KTGF528"
"KTGF528.35","Positive tone",-9.54415954415641e-06,"KTGF528"
"KTGF528.36","Negative tone",0.00121781766381769,"KTGF528"
"KTGF528.37","Emotion",-0.000103470085470097,"KTGF528"
"KTGF528.38","PA LIWC",0.000205521367521366,"KTGF528"
"KTGF528.39","NA LIWC",-6.03988603988601e-05,"KTGF528"
"KTGF528.40","Social",0.000501219373219367,"KTGF528"
"KTGF528.41","Socbehav",4.57264957264826e-05,"KTGF528"
"KTGF528.42","Communication",-2.4678062678064e-05,"KTGF528"
"KTGF528.43","Social referents",1.2740740740739e-05,"KTGF528"
"KTGF528.44","Family",-6.81367521367521e-05,"KTGF528"
"KTGF528.45","Friend",3.73333333333337e-05,"KTGF528"
"KTGF528.46","Male",-1.18518518518949e-06,"KTGF528"
"KTGF528.47","Culture",-0.000104079772079777,"KTGF528"
"KTGF528.48","Tech",-0.000270433048433043,"KTGF528"
"KTGF528.49","Lifestyle",-0.000318034188034191,"KTGF528"
"KTGF528.50","Leisure",-0.000178569800569789,"KTGF528"
"KTGF528.51","Home",-0.000117532763532755,"KTGF528"
"KTGF528.52","Work",0.00081907122507123,"KTGF528"
"KTGF528.53","Physical",0.000330301994301996,"KTGF528"
"KTGF528.54","Food",-1.80854700854694e-05,"KTGF528"
"KTGF528.55","Need",0,"KTGF528"
"KTGF528.56","Acquire",0.00220143589743589,"KTGF528"
"KTGF528.57","lack",6.36467236467292e-06,"KTGF528"
"KTGF528.58","Allure",-0.000128678062678075,"KTGF528"
"KTGF528.59","Perception",0.000170056980056971,"KTGF528"
"KTGF528.60","Attention",-9.45641025640997e-05,"KTGF528"
"KTGF528.61","Motion",-1.95726495726543e-05,"KTGF528"
"KTGF528.62","Space",2.18860398860443e-05,"KTGF528"
"KTGF528.63","Visual",3.0763532763532e-05,"KTGF528"
"KTGF528.64","Feeling",-6.33618233617852e-06,"KTGF528"
"KTGF528.65","Time LIWC",0.000137287749287744,"KTGF528"
"KTGF528.66","FocusPast",8.02678062678065e-05,"KTGF528"
"KTGF528.67","FocusPresent",1.58176638176591e-05,"KTGF528"
"KTGF528.68","FocusFuture",-1.71623931623943e-05,"KTGF528"
"KTGF528.69","Conversation",-4.37606837606777e-06,"KTGF528"
"KTGF528.71","AllPunc",-0.000463344729344735,"KTGF528"
"KTGF528.72","Period",0.000115247863247863,"KTGF528"
"KTGF528.73","Apostrophes",-2.10826210826232e-05,"KTGF528"
"KTGF528.74","Compound",-7.53048433048385e-05,"KTGF528"
"KTGF528.75","PA VADER",1.54415954415994e-05,"KTGF528"
"KTGF528.76","Neutral VADER",6.36467236467527e-06,"KTGF528"
"KTGF528.77","NA VADER",0.000154843304843306,"KTGF528"
"KTGF528.78","ThoughtLength",0.000228056980056984,"KTGF528"
"KTGF528.79","StressLength",-0.00024500854700854,"KTGF528"
"KTGF528.80","EnjoyLength",0.000105811965811967,"KTGF528"
"KTGF528.81","Topic_t1",-0.00087589173789172,"KTGF528"
"KTGF528.82","Topic_t2",-3.5652421652424e-05,"KTGF528"
"KTGF528.83","Topic_t3",0.000273259259259263,"KTGF528"
"KTGF528.84","Topic_t4",9.49914529914538e-05,"KTGF528"
"KTGF528.85","Topic_t5",-0.000808797720797723,"KTGF528"
"KTGF528.86","Topic_t6",0.000283133903133904,"KTGF528"
"KTGF528.87","Happy GPT",5.12763532763593e-05,"KTGF528"
"KTGF528.88","Sad GPT",9.74358974365659e-07,"KTGF528"
"KTGF528.89","Nervous GPT",1.95270655270686e-05,"KTGF528"
"KTGF528.90","Interested GPT",3.81481481481458e-05,"KTGF528"
"KTGF528.91","Angry GPT",-2.84786324786316e-05,"KTGF528"
"KTGF528.92","Excited GPT",-9.03418803418765e-05,"KTGF528"
"KTGF528.93","Bored GPT",0.000468113960113954,"KTGF528"
"KTGF528.94","NA GPT",-0.00065303703703703,"KTGF528"
"KTGF528.95","PA GPT",0.000289019943019941,"KTGF528"
"KTGF533.1","Time",-0.000773956709956642,"KTGF533"
"KTGF533.2","Word Count",-1.32496392496371e-05,"KTGF533"
"KTGF533.3","Analytic",0.000252787878787871,"KTGF533"
"KTGF533.4","Clout",0.000104744588744594,"KTGF533"
"KTGF533.5","Authentic",-0.000118046176046181,"KTGF533"
"KTGF533.6","WordPerSentence",-9.0138528138528e-05,"KTGF533"
"KTGF533.7","BigWords",-0.000146239538239535,"KTGF533"
"KTGF533.8","Dictionary",7.94343434343414e-05,"KTGF533"
"KTGF533.9","Linguistic",-1.34025974025992e-05,"KTGF533"
"KTGF533.10","Function",-0.000558190476190481,"KTGF533"
"KTGF533.11","Pronoun",-2.41587301587306e-05,"KTGF533"
"KTGF533.12","Personal pronouns",0.000132629148629154,"KTGF533"
"KTGF533.13","i",0.000101916305916303,"KTGF533"
"KTGF533.14","Impersonal pronouns",-0.000798378066378062,"KTGF533"
"KTGF533.15","Determiners",0.000229044733044732,"KTGF533"
"KTGF533.16","Article",0.00011596825396825,"KTGF533"
"KTGF533.17","Prepositionsositions",-0.000126877344877351,"KTGF533"
"KTGF533.18","Auxiliary verbs",0.000188750360750362,"KTGF533"
"KTGF533.19","Adverbs",-6.20461760461753e-05,"KTGF533"
"KTGF533.20","Conjunctions",0.000316274170274173,"KTGF533"
"KTGF533.21","Verb",-0.000303919191919189,"KTGF533"
"KTGF533.22","Adjectives",-2.53448773448791e-05,"KTGF533"
"KTGF533.23","Quantity",-0.000464828282828285,"KTGF533"
"KTGF533.24","Drives",3.69292929292976e-05,"KTGF533"
"KTGF533.25","Affiliation",6.17633477633473e-05,"KTGF533"
"KTGF533.26","Achieve",3.10216450216476e-05,"KTGF533"
"KTGF533.27","Cognition",-0.000110730158730155,"KTGF533"
"KTGF533.28","Cognitive processes",0.00046645887445887,"KTGF533"
"KTGF533.29","Insight",-0.000113385281385278,"KTGF533"
"KTGF533.30","Affect",-8.48686868686864e-05,"KTGF533"
"KTGF533.31","Positive tone",-7.77171717171713e-05,"KTGF533"
"KTGF533.32","Negative tone",6.86291486291483e-05,"KTGF533"
"KTGF533.33","Emotion",-5.770274170274e-05,"KTGF533"
"KTGF533.34","NA LIWC",-1.76046176046536e-07,"KTGF533"
"KTGF533.35","Anxiety LIWC",-2.56854256854242e-05,"KTGF533"
"KTGF533.36","Social",-0.000112349206349203,"KTGF533"
"KTGF533.37","Socbehav",0.000160000000000007,"KTGF533"
"KTGF533.38","Communication",-0.00024181240981241,"KTGF533"
"KTGF533.39","Social referents",-0.000244958152958151,"KTGF533"
"KTGF533.40","Friend",-3.32756132756185e-06,"KTGF533"
"KTGF533.41","Lifestyle",-0.00015745165945166,"KTGF533"
"KTGF533.42","Leisure",-2.47878787878816e-05,"KTGF533"
"KTGF533.43","Home",0.000540972582972584,"KTGF533"
"KTGF533.44","Work",5.45050505050431e-05,"KTGF533"
"KTGF533.45","Physical",0.000128086580086582,"KTGF533"
"KTGF533.46","Food",-2.09610389610388e-05,"KTGF533"
"KTGF533.47","Need",-6.94372294372306e-05,"KTGF533"
"KTGF533.48","Acquire",-6.74718614718577e-05,"KTGF533"
"KTGF533.49","Allure",3.12842712842767e-05,"KTGF533"
"KTGF533.50","Perception",-0.000125924963924962,"KTGF533"
"KTGF533.51","Attention",5.10995670995673e-05,"KTGF533"
"KTGF533.52","Motion",7.11284271284292e-05,"KTGF533"
"KTGF533.53","Space",2.79076479075979e-06,"KTGF533"
"KTGF533.54","Visual",-0.00015282251082251,"KTGF533"
"KTGF533.55","Time LIWC",-4.70447330447417e-05,"KTGF533"
"KTGF533.56","FocusPast",0.00311211255411254,"KTGF533"
"KTGF533.57","FocusPresent",-3.34112554112569e-05,"KTGF533"
"KTGF533.58","FocusFuture",-7.46320346320025e-06,"KTGF533"
"KTGF533.59","AllPunc",-0.000111694083694085,"KTGF533"
"KTGF533.60","Apostrophes",8.19538239538237e-05,"KTGF533"
"KTGF533.61","Compound",-4.066378066378e-05,"KTGF533"
"KTGF533.62","PA VADER",0.000186510822510825,"KTGF533"
"KTGF533.63","Neutral VADER",6.01154401154415e-05,"KTGF533"
"KTGF533.64","NA VADER",-4.54949494949511e-05,"KTGF533"
"KTGF533.65","ThoughtLength",-0.000318834054834061,"KTGF533"
"KTGF533.66","StressLength",0.000464363636363635,"KTGF533"
"KTGF533.67","EnjoyLength",-0.00048108513708515,"KTGF533"
"KTGF533.68","Topic_t1",7.61904761909128e-07,"KTGF533"
"KTGF533.69","Topic_t2",-0.000187246753246751,"KTGF533"
"KTGF533.70","Topic_t3",-0.000153812409812414,"KTGF533"
"KTGF533.71","Topic_t4",-3.29264069264052e-05,"KTGF533"
"KTGF533.72","Topic_t5",3.40894660894682e-05,"KTGF533"
"KTGF533.73","Topic_t6",-0.000108288600288606,"KTGF533"
"KTGF533.74","Happy GPT",1.50764790764796e-05,"KTGF533"
"KTGF533.75","Sad GPT",0.000101795093795096,"KTGF533"
"KTGF533.76","Nervous GPT",-2.11948051948006e-05,"KTGF533"
"KTGF533.77","Interested GPT",2.99220779220788e-05,"KTGF533"
"KTGF533.78","Angry GPT",0.000966476190476192,"KTGF533"
"KTGF533.79","Excited GPT",1.39365079365078e-05,"KTGF533"
"KTGF533.80","Bored GPT",3.77489177489398e-06,"KTGF533"
"KTGF533.81","NA GPT",0.00056648196248197,"KTGF533"
"KTGF533.82","PA GPT",-2.70360750360752e-05,"KTGF533"
"KTGF540.1","Time",0.000149821428571427,"KTGF540"
"KTGF540.2","Word Count",-0.000136746913580244,"KTGF540"
"KTGF540.3","Analytic",9.98765432098973e-06,"KTGF540"
"KTGF540.4","Clout",-0.000322246913580246,"KTGF540"
"KTGF540.5","Authentic",-0.000120802469135804,"KTGF540"
"KTGF540.6","WordPerSentence",-0.000225216610549945,"KTGF540"
"KTGF540.7","BigWords",0.000397540564373904,"KTGF540"
"KTGF540.8","Dictionary",0.000137481481481479,"KTGF540"
"KTGF540.9","Linguistic",0.000227796296296293,"KTGF540"
"KTGF540.10","Function",-0.000338690476190478,"KTGF540"
"KTGF540.11","Pronoun",-3.81931216931287e-05,"KTGF540"
"KTGF540.12","Personal pronouns",0.00024352469135802,"KTGF540"
"KTGF540.13","i",-4.09814814814876e-05,"KTGF540"
"KTGF540.14","Impersonal pronouns",1.15590828924145e-05,"KTGF540"
"KTGF540.15","Determiners",0.000215509700176367,"KTGF540"
"KTGF540.16","Article",-0.000249559670781897,"KTGF540"
"KTGF540.17","Number",1.64074074074109e-05,"KTGF540"
"KTGF540.18","Prepositionsositions",0.000213231481481484,"KTGF540"
"KTGF540.19","Auxiliary verbs",0.000290282186948852,"KTGF540"
"KTGF540.20","Adverbs",4.43130511463839e-05,"KTGF540"
"KTGF540.21","Conjunctions",-4.1987654320989e-05,"KTGF540"
"KTGF540.22","Verb",3.72345679012382e-05,"KTGF540"
"KTGF540.23","Adjectives",1.15679012345696e-05,"KTGF540"
"KTGF540.24","Quantity",-8.83518518518534e-05,"KTGF540"
"KTGF540.25","Drives",-0.000165326278659611,"KTGF540"
"KTGF540.26","Affiliation",-5.84473838918269e-05,"KTGF540"
"KTGF540.27","Achieve",-5.72310405643739e-05,"KTGF540"
"KTGF540.28","Cognition",-7.51891534391526e-05,"KTGF540"
"KTGF540.29","Cognitive processes",-1.80246913579993e-06,"KTGF540"
"KTGF540.30","Insight",-4.30467372133982e-05,"KTGF540"
"KTGF540.32","Affect",3.21957671957767e-05,"KTGF540"
"KTGF540.33","Positive tone",-7.93518518518472e-05,"KTGF540"
"KTGF540.34","Negative tone",7.23703703703685e-05,"KTGF540"
"KTGF540.35","Emotion",5.16152263374508e-05,"KTGF540"
"KTGF540.36","NA LIWC",-7.53765432098748e-05,"KTGF540"
"KTGF540.37","Social",-1.46790123456762e-05,"KTGF540"
"KTGF540.38","Socbehav",-4.27048260381777e-06,"KTGF540"
"KTGF540.39","Communication",0.000236969135802471,"KTGF540"
"KTGF540.40","Social referents",-0.000135067901234569,"KTGF540"
"KTGF540.41","Lifestyle",-0.000168117283950612,"KTGF540"
"KTGF540.42","Leisure",-9.71119929453215e-05,"KTGF540"
"KTGF540.43","Home",-7.86728395061369e-06,"KTGF540"
"KTGF540.44","Work",-7.79929453262773e-05,"KTGF540"
"KTGF540.45","Physical",5.73271604938269e-05,"KTGF540"
"KTGF540.46","Acquire",-2.9814814814784e-06,"KTGF540"
"KTGF540.47","Allure",-0.000134003086419755,"KTGF540"
"KTGF540.48","Perception",0.000113587448559675,"KTGF540"
"KTGF540.49","Motion",-0.00097704405162739,"KTGF540"
"KTGF540.50","Space",-5.31604938271633e-05,"KTGF540"
"KTGF540.51","Auditory",-6.81512345679027e-05,"KTGF540"
"KTGF540.52","Time LIWC",0.000262049382716052,"KTGF540"
"KTGF540.53","FocusPast",-0.000131253086419754,"KTGF540"
"KTGF540.54","AllPunc",4.66728395061709e-05,"KTGF540"
"KTGF540.55","Apostrophes",1.5358024691358e-05,"KTGF540"
"KTGF540.56","Compound",0.000194534391534397,"KTGF540"
"KTGF540.57","PA VADER",-0.000186617283950618,"KTGF540"
"KTGF540.58","Neutral VADER",6.72633477633445e-05,"KTGF540"
"KTGF540.59","NA VADER",0.000186643738977069,"KTGF540"
"KTGF540.60","ThoughtLength",-7.25449735449738e-05,"KTGF540"
"KTGF540.61","StressLength",-0.000272458193041527,"KTGF540"
"KTGF540.62","EnjoyLength",9.32645502645539e-05,"KTGF540"
"KTGF540.63","Topic_t1",0.000139881687242797,"KTGF540"
"KTGF540.64","Topic_t2",4.09197530864259e-05,"KTGF540"
"KTGF540.65","Topic_t3",9.014197530864e-05,"KTGF540"
"KTGF540.66","Topic_t4",0.000222081569664905,"KTGF540"
"KTGF540.67","Topic_t5",-6.4259259259277e-06,"KTGF540"
"KTGF540.68","Topic_t6",-0.000217880952380948,"KTGF540"
"KTGF540.69","Happy GPT",-0.000290925925925924,"KTGF540"
"KTGF540.70","Sad GPT",-8.02283950617304e-05,"KTGF540"
"KTGF540.71","Nervous GPT",-0.000161043209876546,"KTGF540"
"KTGF540.72","Interested GPT",7.41442199775524e-05,"KTGF540"
"KTGF540.73","Angry GPT",-1.88395061728395e-05,"KTGF540"
"KTGF540.74","Excited GPT",0.000187820987654318,"KTGF540"
"KTGF540.75","Bored GPT",6.08148148148195e-05,"KTGF540"
"KTGF540.76","NA GPT",-0.000180222222222223,"KTGF540"
"KTGF540.77","PA GPT",-9.34753086419835e-05,"KTGF540"
"KTGF544.1","Time",-0.00120493287037038,"KTGF544"
"KTGF544.2","Word Count",-0.00225056249999999,"KTGF544"
"KTGF544.3","Analytic",-3.50324074074068e-05,"KTGF544"
"KTGF544.4","Clout",2.99999999999967e-06,"KTGF544"
