"X","Variable","Importance","Participant","NLP"
"KTGF157.43","Neutral VADER",1.07e-05,"KTGF157","LIWC"
"KTGF157.44","ThoughtLength",-0.000395837,"KTGF157","LIWC"
"KTGF157.45","StressLength",0.000548891,"KTGF157","Text leangth"
"KTGF157.46","EnjoyLength",8.4e-05,"KTGF157","Text leangth"
"KTGF157.47","Topic_t1",-0.000287469,"KTGF157","LDA"
"KTGF157.48","Topic_t2",-7.05e-05,"KTGF157","LDA"
"KTGF157.49","Topic_t3",-0.000255605,"KTGF157","LDA"
"KTGF157.50","Topic_t4",-0.000281238,"KTGF157","LDA"
"KTGF157.51","Topic_t5",0.000111293,"KTGF157","LDA"
"KTGF157.52","Topic_t6",5.35e-05,"KTGF157","LDA"
"KTGF157.53","Happy GPT",9.47e-05,"KTGF157","GPT"
"KTGF157.54","Sad GPT",-0.001209816,"KTGF157","GPT"
"KTGF157.55","Nervous GPT",-0.00022502,"KTGF157","GPT"
"KTGF157.56","Interested GPT",-1.63e-05,"KTGF157","GPT"
"KTGF157.57","Angry GPT",-9.92e-06,"KTGF157","GPT"
"KTGF157.58","Excited GPT",8.22e-05,"KTGF157","GPT"
"KTGF157.59","Bored GPT",-7.51e-05,"KTGF157","GPT"
"KTGF157.60","NA GPT",0.000430959,"KTGF157","GPT"
"KTGF157.61","PA GPT",-6.97e-05,"KTGF157","GPT"
"KTGF158.1","Time",-0.000123793,"KTGF158","Time"
"KTGF158.2","Word Count",5.61e-05,"KTGF158","Text leangth"
"KTGF158.3","Analytic",-0.000101737,"KTGF158","LIWC"
"KTGF158.4","Clout",7.73e-05,"KTGF158","LIWC"
"KTGF158.5","Authentic",-2.85e-05,"KTGF158","LIWC"
"KTGF158.6","WordPerSentence",-6.65e-05,"KTGF158","Text leangth"
"KTGF158.7","BigWords",0.000206432,"KTGF158","LIWC"
"KTGF158.8","Dictionary",6.75e-05,"KTGF158","LIWC"
"KTGF158.9","Linguistic",-0.000239014,"KTGF158","LIWC"
"KTGF158.10","Function",-0.000108056,"KTGF158","LIWC"
"KTGF158.11","Pronoun",7.93e-06,"KTGF158","LIWC"
"KTGF158.12","Personal pronouns",0.000144958,"KTGF158","LIWC"
"KTGF158.13","i",-0.000460169,"KTGF158","LIWC"
"KTGF158.14","We",8.52e-05,"KTGF158","LIWC"
"KTGF158.15","Impersonal pronouns",0.000122291,"KTGF158","LIWC"
"KTGF158.16","Determiners",0.000502873,"KTGF158","LIWC"
"KTGF158.17","Article",6.28e-05,"KTGF158","LIWC"
"KTGF158.18","Preposition  ",0.000115835,"KTGF158","LIWC"
"KTGF158.19","Auxiliary verbs",1.08e-05,"KTGF158","LIWC"
"KTGF158.20","Adverbs",-6.34e-05,"KTGF158","LIWC"
"KTGF158.21","Conjunctions",0.000410188,"KTGF158","LIWC"
"KTGF158.22","Negations",-6.15e-05,"KTGF158","LIWC"
"KTGF158.23","Verb",0.00010877,"KTGF158","LIWC"
"KTGF158.24","Adjectives",8.66e-05,"KTGF158","LIWC"
"KTGF158.25","Quantity",7.49e-05,"KTGF158","LIWC"
"KTGF158.26","Drives",0.000451205,"KTGF158","LIWC"
"KTGF158.27","Affiliation",0.000201756,"KTGF158","LIWC"
"KTGF158.28","Achieve",-1.55e-05,"KTGF158","LIWC"
"KTGF158.29","Cognition",3.19e-05,"KTGF158","LIWC"
"KTGF158.30","Cognitive processes",0.000233775,"KTGF158","LIWC"
"KTGF158.31","Insight",-0.000225239,"KTGF158","LIWC"
"KTGF158.32","Discrepancy",3.47e-05,"KTGF158","LIWC"
"KTGF158.33","Affect",0.000454648,"KTGF158","LIWC"
"KTGF158.34","Positive tone",-0.000140648,"KTGF158","LIWC"
"KTGF158.35","Negative tone",-0.000315709,"KTGF158","LIWC"
"KTGF158.36","Emotion",-1.25e-05,"KTGF158","LIWC"
"KTGF158.37","PA LIWC",3.28e-05,"KTGF158","LIWC"
"KTGF158.38","NA LIWC",-0.000164535,"KTGF158","LIWC"
"KTGF158.39","Social",4.78e-05,"KTGF158","LIWC"
"KTGF158.40","Socbehav",7.19e-05,"KTGF158","LIWC"
"KTGF158.41","Social referents",-0.000197906,"KTGF158","LIWC"
"KTGF158.42","Family",3.19e-07,"KTGF158","LIWC"
"KTGF158.43","Lifestyle",5.23e-06,"KTGF158","LIWC"
"KTGF158.44","Leisure",-0.000169183,"KTGF158","LIWC"
"KTGF158.45","Home",0.000137521,"KTGF158","LIWC"
"KTGF158.46","Work",-2.72e-05,"KTGF158","LIWC"
"KTGF158.47","Physical",-0.000112695,"KTGF158","LIWC"
"KTGF158.48","Food",3.06e-05,"KTGF158","LIWC"
"KTGF158.49","Acquire",7.14e-05,"KTGF158","LIWC"
"KTGF158.50","Allure",-0.000215484,"KTGF158","LIWC"
"KTGF158.51","Perception",-0.000182714,"KTGF158","LIWC"
"KTGF158.52","Motion",5e-05,"KTGF158","LIWC"
"KTGF158.53","Space",-0.000108516,"KTGF158","LIWC"
"KTGF158.54","Time LIWC",-2.01e-05,"KTGF158","LIWC"
"KTGF158.55","FocusPast",2.13e-06,"KTGF158","LIWC"
"KTGF158.56","FocusPresent",0.000755408,"KTGF158","LIWC"
"KTGF158.57","FocusFuture",-0.0001317,"KTGF158","LIWC"
"KTGF158.58","Conversation",4.29e-05,"KTGF158","LIWC"
"KTGF158.60","AllPunc",-3.67e-05,"KTGF158","LIWC"
"KTGF158.61","Apostrophes",-0.000149737,"KTGF158","LIWC"
"KTGF158.62","Compound",-0.000325531,"KTGF158","LIWC"
"KTGF158.63","PA VADER",-2e-05,"KTGF158","Vader"
"KTGF158.64","Neutral VADER",2.37e-05,"KTGF158","LIWC"
"KTGF158.65","NA VADER",-0.000418075,"KTGF158","Vader"
"KTGF158.66","ThoughtLength",-0.000161352,"KTGF158","LIWC"
"KTGF158.67","StressLength",0.000164009,"KTGF158","Text leangth"
"KTGF158.68","EnjoyLength",-0.000172225,"KTGF158","Text leangth"
"KTGF158.69","Topic_t1",-1.74e-05,"KTGF158","LDA"
"KTGF158.70","Topic_t2",-0.000197221,"KTGF158","LDA"
"KTGF158.71","Topic_t3",0.000299822,"KTGF158","LDA"
"KTGF158.72","Topic_t4",-0.000150495,"KTGF158","LDA"
"KTGF158.73","Topic_t5",-1.05e-05,"KTGF158","LDA"
"KTGF158.74","Topic_t6",-6.49e-05,"KTGF158","LDA"
"KTGF158.75","Happy GPT",1.78e-05,"KTGF158","GPT"
"KTGF158.76","Sad GPT",-0.000516695,"KTGF158","GPT"
"KTGF158.77","Nervous GPT",-0.000103728,"KTGF158","GPT"
"KTGF158.78","Interested GPT",-0.000136085,"KTGF158","GPT"
"KTGF158.79","Angry GPT",-0.000120892,"KTGF158","GPT"
"KTGF158.80","Excited GPT",3.33e-05,"KTGF158","GPT"
"KTGF158.81","Bored GPT",7.85e-06,"KTGF158","GPT"
"KTGF158.82","NA GPT",-0.000199324,"KTGF158","GPT"
"KTGF158.83","PA GPT",-6.08e-05,"KTGF158","GPT"
"KTGF527.1","Time",0.00062954,"KTGF527","Time"
"KTGF527.2","Word Count",6.97e-05,"KTGF527","Text leangth"
"KTGF527.3","Analytic",1.16e-05,"KTGF527","LIWC"
"KTGF527.4","Clout",0.000278715,"KTGF527","LIWC"
"KTGF527.5","Authentic",-2.13e-05,"KTGF527","LIWC"
"KTGF527.6","WordPerSentence",0.00024066,"KTGF527","Text leangth"
"KTGF527.7","BigWords",0.000120119,"KTGF527","LIWC"
"KTGF527.8","Dictionary",5.04e-05,"KTGF527","LIWC"
"KTGF527.9","Linguistic",-0.000474698,"KTGF527","LIWC"
"KTGF527.10","Function",-0.000251786,"KTGF527","LIWC"
"KTGF527.11","Pronoun",0.000180024,"KTGF527","LIWC"
"KTGF527.12","Personal pronouns",-0.000314175,"KTGF527","LIWC"
"KTGF527.13","i",-0.00019167,"KTGF527","LIWC"
"KTGF527.14","We",-0.00024823,"KTGF527","LIWC"
"KTGF527.16","Impersonal pronouns",-0.000131063,"KTGF527","LIWC"
"KTGF527.17","Determiners",-0.000411094,"KTGF527","LIWC"
"KTGF527.18","Article",0.000403206,"KTGF527","LIWC"
"KTGF527.19","Number",0.000412206,"KTGF527","LIWC"
"KTGF527.20","Preposition  ",-0.000137643,"KTGF527","LIWC"
"KTGF527.21","Auxiliary verbs",-0.000291893,"KTGF527","LIWC"
"KTGF527.22","Adverbs",0.000161667,"KTGF527","LIWC"
"KTGF527.23","Conjunctions",-0.000337918,"KTGF527","LIWC"
"KTGF527.24","Negations",-0.000343764,"KTGF527","LIWC"
"KTGF527.25","Verb",8.54e-05,"KTGF527","LIWC"
"KTGF527.26","Adjectives",0.00068554,"KTGF527","LIWC"
"KTGF527.27","Quantity",0.000348241,"KTGF527","LIWC"
"KTGF527.28","Drives",-0.000118542,"KTGF527","LIWC"
"KTGF527.29","Affiliation",0.000271341,"KTGF527","LIWC"
"KTGF527.30","Achieve",-8.03e-05,"KTGF527","LIWC"
"KTGF527.31","Cognition",0.000179103,"KTGF527","LIWC"
"KTGF527.32","Allnone",0.000173492,"KTGF527","LIWC"
"KTGF527.33","Cognitive processes",-0.000301717,"KTGF527","LIWC"
"KTGF527.34","Insight",-1.68e-05,"KTGF527","LIWC"
"KTGF527.35","Cause",0.000226952,"KTGF527","LIWC"
"KTGF527.36","Discrepancy",-0.000535667,"KTGF527","LIWC"
"KTGF527.37","Tentative",0.000139915,"KTGF527","LIWC"
"KTGF527.38","Certitude",0.001152169,"KTGF527","LIWC"
"KTGF527.39","Differentiation",-0.000357675,"KTGF527","LIWC"
"KTGF527.40","Affect",-0.000350895,"KTGF527","LIWC"
"KTGF527.41","Positive tone",-6.28e-05,"KTGF527","LIWC"
"KTGF527.42","Negative tone",-3.47e-05,"KTGF527","LIWC"
"KTGF527.43","Emotion",9.07e-05,"KTGF527","LIWC"
"KTGF527.44","PA LIWC",-6.98e-05,"KTGF527","LIWC"
"KTGF527.45","NA LIWC",7.68e-05,"KTGF527","LIWC"
"KTGF527.46","Social",0.000431407,"KTGF527","LIWC"
"KTGF527.47","Socbehav",0.000112117,"KTGF527","LIWC"
"KTGF527.48","Communication",3.88e-05,"KTGF527","LIWC"
"KTGF527.49","Social referents",-0.000297425,"KTGF527","LIWC"
"KTGF527.50","Family",-0.000190619,"KTGF527","LIWC"
"KTGF527.51","Female",8.1e-05,"KTGF527","LIWC"
"KTGF527.52","Male",9.76e-06,"KTGF527","LIWC"
"KTGF527.53","Lifestyle",0.000428273,"KTGF527","LIWC"
"KTGF527.54","Leisure",-8.11e-05,"KTGF527","LIWC"
"KTGF527.55","Home",-0.000227421,"KTGF527","LIWC"
"KTGF527.56","Work",0.00018343,"KTGF527","LIWC"
"KTGF527.57","Physical",-0.000222939,"KTGF527","LIWC"
"KTGF527.58","Acquire",0.000224413,"KTGF527","LIWC"
"KTGF527.59","Allure",-0.000313804,"KTGF527","LIWC"
"KTGF527.60","Perception",-0.000279413,"KTGF527","LIWC"
"KTGF527.61","Attention",0.000181772,"KTGF527","LIWC"
"KTGF527.62","Motion",5.75e-05,"KTGF527","LIWC"
"KTGF527.63","Space",7.06e-05,"KTGF527","LIWC"
"KTGF527.64","Visual",0.000146198,"KTGF527","LIWC"
"KTGF527.65","Time LIWC",0.000108831,"KTGF527","LIWC"
"KTGF527.66","FocusPast",-9.08e-05,"KTGF527","LIWC"
"KTGF527.67","FocusPresent",-0.000249372,"KTGF527","LIWC"
"KTGF527.68","FocusFuture",-0.000232431,"KTGF527","LIWC"
"KTGF527.69","AllPunc",0.000273205,"KTGF527","LIWC"
"KTGF527.70","Period",6.54e-05,"KTGF527","LIWC"
"KTGF527.71","Apostrophes",0.000859214,"KTGF527","LIWC"
"KTGF527.72","Compound",-0.000254447,"KTGF527","LIWC"
"KTGF527.73","PA VADER",-7.97e-05,"KTGF527","Vader"
"KTGF527.74","Neutral VADER",0.000254541,"KTGF527","LIWC"
"KTGF527.75","NA VADER",0.000471063,"KTGF527","Vader"
"KTGF527.76","ThoughtLength",-0.000262748,"KTGF527","LIWC"
"KTGF527.77","StressLength",-0.000210234,"KTGF527","Text leangth"
"KTGF527.78","EnjoyLength",-0.000320103,"KTGF527","Text leangth"
"KTGF527.79","Topic_t1",8.29e-05,"KTGF527","LDA"
"KTGF527.80","Topic_t2",0.000180268,"KTGF527","LDA"
"KTGF527.81","Topic_t3",0.000154677,"KTGF527","LDA"
"KTGF527.82","Topic_t4",-0.000368026,"KTGF527","LDA"
"KTGF527.83","Topic_t5",0.000287373,"KTGF527","LDA"
"KTGF527.84","Topic_t6",-6.28e-05,"KTGF527","LDA"
"KTGF527.85","Happy GPT",9.17e-06,"KTGF527","GPT"
"KTGF527.86","Sad GPT",0.000172579,"KTGF527","GPT"
"KTGF527.87","Nervous GPT",-0.000338071,"KTGF527","GPT"
"KTGF527.88","Interested GPT",0.00016176,"KTGF527","GPT"
"KTGF527.89","Angry GPT",2.5e-05,"KTGF527","GPT"
"KTGF527.90","Excited GPT",-0.000104508,"KTGF527","GPT"
"KTGF527.91","Bored GPT",-5.09e-05,"KTGF527","GPT"
"KTGF527.92","NA GPT",-9.47e-05,"KTGF527","GPT"
"KTGF527.93","PA GPT",0.000291719,"KTGF527","GPT"
"KTGF528.1","Time",-0.000350667,"KTGF528","Time"
"KTGF528.2","Word Count",0.000707697,"KTGF528","Text leangth"
"KTGF528.3","Analytic",0.000396564,"KTGF528","LIWC"
"KTGF528.4","Clout",0.000229906,"KTGF528","LIWC"
"KTGF528.5","Authentic",1.1e-05,"KTGF528","LIWC"
"KTGF528.6","WordPerSentence",-6.54e-05,"KTGF528","Text leangth"
"KTGF528.7","BigWords",-0.001403438,"KTGF528","LIWC"
"KTGF528.8","Dictionary",3.24e-05,"KTGF528","LIWC"
"KTGF528.9","Linguistic",-0.000300026,"KTGF528","LIWC"
"KTGF528.10","Function",0.000204179,"KTGF528","LIWC"
"KTGF528.11","Pronoun",0.000339145,"KTGF528","LIWC"
"KTGF528.12","Personal pronouns",0.000124913,"KTGF528","LIWC"
"KTGF528.13","i",0.000428439,"KTGF528","LIWC"
"KTGF528.14","Impersonal pronouns",0.000256632,"KTGF528","LIWC"
"KTGF528.15","Determiners",0.000390154,"KTGF528","LIWC"
"KTGF528.16","Article",-5.47e-05,"KTGF528","LIWC"
"KTGF528.17","Preposition  ",-9.29e-05,"KTGF528","LIWC"
"KTGF528.18","Auxiliary verbs",-0.000257675,"KTGF528","LIWC"
"KTGF528.19","Adverbs",0.000379441,"KTGF528","LIWC"
"KTGF528.20","Conjunctions",-0.000107641,"KTGF528","LIWC"
"KTGF528.21","Negations",7.41e-05,"KTGF528","LIWC"
"KTGF528.22","Verb",0.00054935,"KTGF528","LIWC"
"KTGF528.23","Adjectives",-0.001006729,"KTGF528","LIWC"
"KTGF528.24","Quantity",-0.000345316,"KTGF528","LIWC"
"KTGF528.25","Drives",0.000107624,"KTGF528","LIWC"
"KTGF528.26","Affiliation",-0.000343128,"KTGF528","LIWC"
"KTGF528.27","Achieve",-0.000123812,"KTGF528","LIWC"
"KTGF528.28","Cognition",-0.000141182,"KTGF528","LIWC"
"KTGF528.29","Allnone",0.00011465,"KTGF528","LIWC"
"KTGF528.30","Cognitive processes",-8.7e-05,"KTGF528","LIWC"
"KTGF528.31","Insight",-0.000280803,"KTGF528","LIWC"
"KTGF528.32","Cause",-9.06e-05,"KTGF528","LIWC"
"KTGF528.33","Differentiation",0.000191316,"KTGF528","LIWC"
"KTGF528.34","Affect",-0.000264806,"KTGF528","LIWC"
"KTGF528.35","Positive tone",-0.000186863,"KTGF528","LIWC"
"KTGF528.36","Negative tone",0.000208032,"KTGF528","LIWC"
"KTGF528.37","Emotion",0.000154479,"KTGF528","LIWC"
"KTGF528.38","PA LIWC",0.000112308,"KTGF528","LIWC"
"KTGF528.39","NA LIWC",7.74e-05,"KTGF528","LIWC"
"KTGF528.40","Social",5.05e-05,"KTGF528","LIWC"
"KTGF528.41","Socbehav",0.000114786,"KTGF528","LIWC"
"KTGF528.42","Communication",-0.000133607,"KTGF528","LIWC"
"KTGF528.43","Social referents",-3.67e-05,"KTGF528","LIWC"
"KTGF528.44","Family",0.000164746,"KTGF528","LIWC"
"KTGF528.45","Friend",0.000378227,"KTGF528","LIWC"
"KTGF528.46","Male",8.91e-05,"KTGF528","LIWC"
"KTGF528.47","Culture",2.87e-05,"KTGF528","LIWC"
"KTGF528.48","Tech",-0.000157291,"KTGF528","LIWC"
"KTGF528.49","Lifestyle",-0.000205521,"KTGF528","LIWC"
"KTGF528.50","Leisure",-0.000354451,"KTGF528","LIWC"
"KTGF528.51","Home",0.000229954,"KTGF528","LIWC"
"KTGF528.52","Work",0.000702894,"KTGF528","LIWC"
"KTGF528.53","Physical",-0.000980735,"KTGF528","LIWC"
"KTGF528.54","Food",-0.000155487,"KTGF528","LIWC"
"KTGF528.55","Need",-1.78e-05,"KTGF528","LIWC"
"KTGF528.56","Acquire",-2.61e-05,"KTGF528","LIWC"
"KTGF528.57","lack",3.06e-06,"KTGF528","LIWC"
"KTGF528.58","Allure",5.01e-05,"KTGF528","LIWC"
"KTGF528.59","Perception",1.14e-05,"KTGF528","LIWC"
"KTGF528.60","Attention",1.06e-05,"KTGF528","LIWC"
"KTGF528.61","Motion",-0.000106011,"KTGF528","LIWC"
"KTGF528.62","Space",-4.42e-05,"KTGF528","LIWC"
"KTGF528.63","Visual",0.000240385,"KTGF528","LIWC"
"KTGF528.64","Feeling",5.02e-05,"KTGF528","LIWC"
"KTGF528.65","Time LIWC",2.79e-06,"KTGF528","LIWC"
"KTGF528.66","FocusPast",-0.000130274,"KTGF528","LIWC"
"KTGF528.67","FocusPresent",6.83e-05,"KTGF528","LIWC"
"KTGF528.68","FocusFuture",-0.000103821,"KTGF528","LIWC"
"KTGF528.69","Conversation",-5.02e-05,"KTGF528","LIWC"
"KTGF528.71","AllPunc",3.93e-06,"KTGF528","LIWC"
"KTGF528.72","Period",-2.21e-05,"KTGF528","LIWC"
"KTGF528.73","Apostrophes",-2e-05,"KTGF528","LIWC"
"KTGF528.74","Compound",0.000661145,"KTGF528","LIWC"
"KTGF528.75","PA VADER",-0.000144637,"KTGF528","Vader"
"KTGF528.76","Neutral VADER",0.00028072,"KTGF528","LIWC"
"KTGF528.77","NA VADER",0.000183538,"KTGF528","Vader"
"KTGF528.78","ThoughtLength",-0.000197504,"KTGF528","LIWC"
"KTGF528.79","StressLength",0.000157085,"KTGF528","Text leangth"
"KTGF528.80","EnjoyLength",6.91e-05,"KTGF528","Text leangth"
"KTGF528.81","Topic_t1",0.000115834,"KTGF528","LDA"
"KTGF528.82","Topic_t2",-1.09e-05,"KTGF528","LDA"
"KTGF528.83","Topic_t3",0.00030147,"KTGF528","LDA"
"KTGF528.84","Topic_t4",6.13e-05,"KTGF528","LDA"
"KTGF528.85","Topic_t5",0.000483538,"KTGF528","LDA"
"KTGF528.86","Topic_t6",0.000357983,"KTGF528","LDA"
"KTGF528.87","Happy GPT",-0.000718786,"KTGF528","GPT"
"KTGF528.88","Sad GPT",-0.000178855,"KTGF528","GPT"
"KTGF528.89","Nervous GPT",2.1e-05,"KTGF528","GPT"
"KTGF528.90","Interested GPT",0.000285785,"KTGF528","GPT"
"KTGF528.91","Angry GPT",-0.000116935,"KTGF528","GPT"
"KTGF528.92","Excited GPT",-0.00017547,"KTGF528","GPT"
"KTGF528.93","Bored GPT",0.000388821,"KTGF528","GPT"
"KTGF528.94","NA GPT",-1.33e-05,"KTGF528","GPT"
"KTGF528.95","PA GPT",0.000190227,"KTGF528","GPT"
"KTGF533.1","Time",-0.00848374,"KTGF533","Time"
"KTGF533.2","Word Count",0.000315766,"KTGF533","Text leangth"
"KTGF533.3","Analytic",0.00027658,"KTGF533","LIWC"
"KTGF533.4","Clout",8.4e-05,"KTGF533","LIWC"
"KTGF533.5","Authentic",-6.91e-05,"KTGF533","LIWC"
"KTGF533.6","WordPerSentence",-0.000148095,"KTGF533","Text leangth"
"KTGF533.7","BigWords",3.52e-05,"KTGF533","LIWC"
"KTGF533.8","Dictionary",0.000202641,"KTGF533","LIWC"
"KTGF533.9","Linguistic",-0.000575861,"KTGF533","LIWC"
"KTGF533.10","Function",-0.000304511,"KTGF533","LIWC"
"KTGF533.11","Pronoun",0.000248779,"KTGF533","LIWC"
"KTGF533.12","Personal pronouns",0.000533134,"KTGF533","LIWC"
"KTGF533.13","i",-0.000481662,"KTGF533","LIWC"
"KTGF533.14","Impersonal pronouns",-6.5e-05,"KTGF533","LIWC"
"KTGF533.15","Determiners",-0.00023058,"KTGF533","LIWC"
"KTGF533.16","Article",0.000264147,"KTGF533","LIWC"
"KTGF533.17","Preposition  ",0.000350779,"KTGF533","LIWC"
"KTGF533.18","Auxiliary verbs",-0.00063497,"KTGF533","LIWC"
"KTGF533.19","Adverbs",0.000679195,"KTGF533","LIWC"
"KTGF533.20","Conjunctions",0.000206623,"KTGF533","LIWC"
"KTGF533.21","Verb",-2.88e-05,"KTGF533","LIWC"
"KTGF533.22","Adjectives",-0.000577723,"KTGF533","LIWC"
"KTGF533.23","Quantity",7.47e-05,"KTGF533","LIWC"
"KTGF533.24","Drives",0.001162061,"KTGF533","LIWC"
"KTGF533.25","Affiliation",0.000114459,"KTGF533","LIWC"
"KTGF533.26","Achieve",-6.83e-05,"KTGF533","LIWC"
"KTGF533.27","Cognition",-0.001033091,"KTGF533","LIWC"
"KTGF533.28","Cognitive processes",-0.002936519,"KTGF533","LIWC"
"KTGF533.29","Insight",0.000121186,"KTGF533","LIWC"
"KTGF533.30","Affect",-4.34e-05,"KTGF533","LIWC"
"KTGF533.31","Positive tone",0.000111351,"KTGF533","LIWC"
"KTGF533.32","Negative tone",1.03e-05,"KTGF533","LIWC"
"KTGF533.33","Emotion",5.56e-05,"KTGF533","LIWC"
"KTGF533.34","NA LIWC",0.000176442,"KTGF533","LIWC"
"KTGF533.35","Anxiety LIWC",-3.92e-05,"KTGF533","LIWC"
"KTGF533.36","Social",-3.05e-05,"KTGF533","LIWC"
"KTGF533.37","Socbehav",0.000233775,"KTGF533","LIWC"
"KTGF533.38","Communication",0.000149325,"KTGF533","LIWC"
"KTGF533.39","Social referents",0.000627126,"KTGF533","LIWC"
"KTGF533.40","Friend",-6.32e-05,"KTGF533","LIWC"
"KTGF533.41","Lifestyle",-0.000444918,"KTGF533","LIWC"
"KTGF533.42","Leisure",-6.54e-05,"KTGF533","LIWC"
"KTGF533.43","Home",0.000122935,"KTGF533","LIWC"
"KTGF533.44","Work",-0.000123619,"KTGF533","LIWC"
"KTGF533.45","Physical",0.000185022,"KTGF533","LIWC"
"KTGF533.46","Food",-8.43e-05,"KTGF533","LIWC"
"KTGF533.47","Need",5.19e-06,"KTGF533","LIWC"
"KTGF533.48","Acquire",0.00013271,"KTGF533","LIWC"
"KTGF533.49","Allure",-3.29e-05,"KTGF533","LIWC"
"KTGF533.50","Perception",-0.000116736,"KTGF533","LIWC"
"KTGF533.51","Attention",4.1e-05,"KTGF533","LIWC"
"KTGF533.52","Motion",-6.91e-05,"KTGF533","LIWC"
"KTGF533.53","Space",-1.38e-05,"KTGF533","LIWC"
"KTGF533.54","Visual",-8.66e-05,"KTGF533","LIWC"
"KTGF533.55","Time LIWC",-0.000282918,"KTGF533","LIWC"
"KTGF533.56","FocusPast",9.43e-05,"KTGF533","LIWC"
"KTGF533.57","FocusPresent",-0.000233697,"KTGF533","LIWC"
"KTGF533.58","FocusFuture",0.000164182,"KTGF533","LIWC"
"KTGF533.59","AllPunc",-0.000452173,"KTGF533","LIWC"
"KTGF533.60","Apostrophes",-0.000109515,"KTGF533","LIWC"
"KTGF533.61","Compound",-2.35e-05,"KTGF533","LIWC"
"KTGF533.62","PA VADER",-7.96e-05,"KTGF533","Vader"
"KTGF533.63","Neutral VADER",-0.000246147,"KTGF533","LIWC"
"KTGF533.64","NA VADER",-1.31e-05,"KTGF533","Vader"
"KTGF533.65","ThoughtLength",-0.000629134,"KTGF533","LIWC"
"KTGF533.66","StressLength",-7.75e-06,"KTGF533","Text leangth"
"KTGF533.67","EnjoyLength",0.002612545,"KTGF533","Text leangth"
"KTGF533.68","Topic_t1",-0.000267489,"KTGF533","LDA"
"KTGF533.69","Topic_t2",-0.000810823,"KTGF533","LDA"
"KTGF533.70","Topic_t3",-0.001635039,"KTGF533","LDA"
"KTGF533.71","Topic_t4",-0.000158424,"KTGF533","LDA"
"KTGF533.72","Topic_t5",0.000229273,"KTGF533","LDA"
"KTGF533.73","Topic_t6",0.000235351,"KTGF533","LDA"
"KTGF533.74","Happy GPT",-3.69e-05,"KTGF533","GPT"
"KTGF533.75","Sad GPT",4.82e-06,"KTGF533","GPT"
"KTGF533.76","Nervous GPT",2.05e-05,"KTGF533","GPT"
"KTGF533.77","Interested GPT",3.09e-05,"KTGF533","GPT"
"KTGF533.78","Angry GPT",0.000396216,"KTGF533","GPT"
"KTGF533.79","Excited GPT",-0.000271472,"KTGF533","GPT"
"KTGF533.80","Bored GPT",0.000119957,"KTGF533","GPT"
"KTGF533.81","NA GPT",0.000144442,"KTGF533","GPT"
"KTGF533.82","PA GPT",-7.69e-05,"KTGF533","GPT"
"KTGF540.1","Time",-9.31e-05,"KTGF540","Time"
"KTGF540.2","Word Count",0.000411815,"KTGF540","Text leangth"
"KTGF540.3","Analytic",0.000221741,"KTGF540","LIWC"
"KTGF540.4","Clout",0.000768333,"KTGF540","LIWC"
"KTGF540.5","Authentic",-0.000142241,"KTGF540","LIWC"
"KTGF540.6","WordPerSentence",0.000451426,"KTGF540","Text leangth"
"KTGF540.7","BigWords",1.4e-05,"KTGF540","LIWC"
"KTGF540.8","Dictionary",0.001048926,"KTGF540","LIWC"
"KTGF540.9","Linguistic",-0.000198815,"KTGF540","LIWC"
"KTGF540.10","Function",0.000651185,"KTGF540","LIWC"
"KTGF540.11","Pronoun",0.00040732,"KTGF540","LIWC"
"KTGF540.12","Personal pronouns",-0.000822614,"KTGF540","LIWC"
"KTGF540.13","i",-0.000330981,"KTGF540","LIWC"
"KTGF540.14","Impersonal pronouns",-3.27e-06,"KTGF540","LIWC"
"KTGF540.15","Determiners",-0.000311241,"KTGF540","LIWC"
"KTGF540.16","Article",6.66e-05,"KTGF540","LIWC"
"KTGF540.17","Number",-5.96e-05,"KTGF540","LIWC"
"KTGF540.18","Preposition  ",6.02e-05,"KTGF540","LIWC"
"KTGF540.19","Auxiliary verbs",-9.24e-06,"KTGF540","LIWC"
"KTGF540.20","Adverbs",0.000237671,"KTGF540","LIWC"
"KTGF540.21","Conjunctions",-0.000137,"KTGF540","LIWC"
"KTGF540.22","Verb",0.000106026,"KTGF540","LIWC"
"KTGF540.23","Adjectives",2.01e-05,"KTGF540","LIWC"
"KTGF540.24","Quantity",-2.83e-05,"KTGF540","LIWC"
"KTGF540.25","Drives",5.73e-05,"KTGF540","LIWC"
"KTGF540.26","Affiliation",-7.53e-05,"KTGF540","LIWC"
"KTGF540.27","Achieve",-4.14e-05,"KTGF540","LIWC"
"KTGF540.28","Cognition",-0.000200865,"KTGF540","LIWC"
"KTGF540.29","Cognitive processes",-9.84e-05,"KTGF540","LIWC"
"KTGF540.30","Insight",-6.51e-05,"KTGF540","LIWC"
"KTGF540.32","Affect",0.000174037,"KTGF540","LIWC"
"KTGF540.33","Positive tone",-0.000142778,"KTGF540","LIWC"
"KTGF540.34","Negative tone",7.38e-05,"KTGF540","LIWC"
"KTGF540.35","Emotion",-0.000147944,"KTGF540","LIWC"
"KTGF540.36","NA LIWC",0.000145741,"KTGF540","LIWC"
"KTGF540.37","Social",2.99e-05,"KTGF540","LIWC"
"KTGF540.38","Socbehav",-1.52e-06,"KTGF540","LIWC"
"KTGF540.39","Communication",-9.76e-05,"KTGF540","LIWC"
