,Variable,Importance,Participant,NLP
KTGF156,Discrepancy,8.90E-05,KTGF156,LIWC
KTGF158,Discrepancy,0.000304808,KTGF158,LIWC
KTGF527,Discrepancy,0.001676346,KTGF527,LIWC
KTGF544,Discrepancy,0.001551307,KTGF544,LIWC
KTGF549,Discrepancy,0,KTGF549,LIWC
KTGF553,Discrepancy,0.010976521,KTGF553,LIWC
KTGF556,Discrepancy,0,KTGF556,LIWC
KTGF557,Discrepancy,0.002255821,KTGF557,LIWC
KTGF561,Discrepancy,2.09E-05,KTGF561,LIWC
KTGF565,Discrepancy,0.001193826,KTGF565,LIWC
K23101,Drives,0.005677728,K23101,LIWC
K23106,Drives,0,K23106,LIWC
K23107,Drives,0.000573887,K23107,LIWC
K23109,Drives,0.000137576,K23109,LIWC
K23114,Drives,0.001879599,K23114,LIWC
K23115,Drives,0.005945044,K23115,LIWC
K23117,Drives,0.015889733,K23117,LIWC
K23120,Drives,4.58E-06,K23120,LIWC
K23121,Drives,0,K23121,LIWC
K23125,Drives,0,K23125,LIWC
K23126,Drives,0.006230144,K23126,LIWC
K23128,Drives,0.002824905,K23128,LIWC
K23129,Drives,9.07E-05,K23129,LIWC
K23131,Drives,0.000241669,K23131,LIWC
K23133,Drives,0,K23133,LIWC
K23134,Drives,0.000848789,K23134,LIWC
K23139,Drives,0.023119131,K23139,LIWC
K23144,Drives,5.29E-05,K23144,LIWC
K23145,Drives,0.002519473,K23145,LIWC
K23148,Drives,0.000282091,K23148,LIWC
K23150,Drives,0.003394416,K23150,LIWC
K23153,Drives,0.006346876,K23153,LIWC
K23156,Drives,0,K23156,LIWC
K23502,Drives,0.028860456,K23502,LIWC
K23503,Drives,0.00848266,K23503,LIWC
K23507,Drives,0.004283873,K23507,LIWC
K23508,Drives,0.002512306,K23508,LIWC
K23509,Drives,0.000970615,K23509,LIWC
K23510,Drives,0.001824773,K23510,LIWC
K23517,Drives,9.91E-05,K23517,LIWC
K23521,Drives,0.013973293,K23521,LIWC
K23526,Drives,0.000381396,K23526,LIWC
K23529,Drives,0.001089057,K23529,LIWC
K23531,Drives,0,K23531,LIWC
K23532,Drives,0,K23532,LIWC
K23533,Drives,0.012035873,K23533,LIWC
K23537,Drives,0.002244882,K23537,LIWC
K23540,Drives,0,K23540,LIWC
K23541,Drives,0.000180117,K23541,LIWC
K23548,Drives,1.88E-05,K23548,LIWC
K23551,Drives,0.000524325,K23551,LIWC
K23552,Drives,0.00320042,K23552,LIWC
K23555,Drives,0.001268857,K23555,LIWC
K23556,Drives,0,K23556,LIWC
K23557,Drives,0.000182691,K23557,LIWC
K23559,Drives,0.010861376,K23559,LIWC
K23563,Drives,0.00345749,K23563,LIWC
K23565,Drives,0.000170317,K23565,LIWC
KTFG534,Drives,0.003982365,KTFG534,LIWC
KTGF118,Drives,2.61E-05,KTGF118,LIWC
KTGF120,Drives,0.00230017,KTGF120,LIWC
KTGF122,Drives,0.001433189,KTGF122,LIWC
KTGF124,Drives,0.000956591,KTGF124,LIWC
KTGF129,Drives,0.002082768,KTGF129,LIWC
KTGF130,Drives,0.063122656,KTGF130,LIWC
KTGF136,Drives,0.001448823,KTGF136,LIWC
KTGF138,Drives,0.000922258,KTGF138,LIWC
KTGF142,Drives,0,KTGF142,LIWC
KTGF143,Drives,1.35E-05,KTGF143,LIWC
KTGF146,Drives,1.60E-05,KTGF146,LIWC
KTGF147,Drives,0.021162484,KTGF147,LIWC
KTGF154,Drives,0.003950005,KTGF154,LIWC
KTGF156,Drives,0.002266551,KTGF156,LIWC
KTGF157,Drives,0.000240582,KTGF157,LIWC
KTGF158,Drives,4.47E-06,KTGF158,LIWC
KTGF527,Drives,0.002925333,KTGF527,LIWC
KTGF528,Drives,0.00108499,KTGF528,LIWC
KTGF533,Drives,0,KTGF533,LIWC
KTGF540,Drives,0.003778533,KTGF540,LIWC
KTGF544,Drives,1.21E-06,KTGF544,LIWC
KTGF545,Drives,0.015907054,KTGF545,LIWC
KTGF549,Drives,1.25E-05,KTGF549,LIWC
KTGF550,Drives,0.098041603,KTGF550,LIWC
KTGF553,Drives,0.002441693,KTGF553,LIWC
KTGF556,Drives,0.000907194,KTGF556,LIWC
KTGF557,Drives,0.153310693,KTGF557,LIWC
KTGF561,Drives,0.000868053,KTGF561,LIWC
KTGF562,Drives,0.008186166,KTGF562,LIWC
KTGF565,Drives,0.000166942,KTGF565,LIWC
KTGF570,Drives,0.001977598,KTGF570,LIWC
KTGF572,Drives,0.005566928,KTGF572,LIWC
K23101,Emotion,0.004919488,K23101,LIWC
K23109,Emotion,4.52E-05,K23109,LIWC
K23115,Emotion,0.000202745,K23115,LIWC
K23121,Emotion,0.001005601,K23121,LIWC
K23125,Emotion,0,K23125,LIWC
K23126,Emotion,0.006620752,K23126,LIWC
K23128,Emotion,3.19E-06,K23128,LIWC
K23131,Emotion,0.001400163,K23131,LIWC
K23133,Emotion,5.04E-05,K23133,LIWC
K23134,Emotion,0.001665816,K23134,LIWC
K23145,Emotion,0.000712133,K23145,LIWC
K23148,Emotion,0.000435172,K23148,LIWC
K23150,Emotion,0.000230462,K23150,LIWC
K23153,Emotion,0.007378177,K23153,LIWC
K23502,Emotion,0.000334503,K23502,LIWC
K23503,Emotion,0.001463458,K23503,LIWC
K23508,Emotion,0,K23508,LIWC
K23509,Emotion,0.001709942,K23509,LIWC
K23510,Emotion,5.26E-06,K23510,LIWC
K23517,Emotion,0.002793078,K23517,LIWC
K23521,Emotion,0.000105233,K23521,LIWC
K23526,Emotion,0.010997126,K23526,LIWC
K23529,Emotion,0,K23529,LIWC
K23531,Emotion,0.002832684,K23531,LIWC
K23532,Emotion,0.005962312,K23532,LIWC
K23537,Emotion,1.05E-06,K23537,LIWC
K23540,Emotion,0.000150497,K23540,LIWC
K23541,Emotion,0.007484969,K23541,LIWC
K23548,Emotion,0,K23548,LIWC
K23552,Emotion,0,K23552,LIWC
K23555,Emotion,0.000439151,K23555,LIWC
K23556,Emotion,0,K23556,LIWC
K23557,Emotion,0.016913456,K23557,LIWC
K23559,Emotion,0.010773235,K23559,LIWC
K23563,Emotion,0.010132605,K23563,LIWC
K23565,Emotion,0.009762277,K23565,LIWC
KTFG534,Emotion,0,KTFG534,LIWC
KTGF118,Emotion,7.98E-05,KTGF118,LIWC
KTGF120,Emotion,0.000872038,KTGF120,LIWC
KTGF122,Emotion,0.00144134,KTGF122,LIWC
KTGF124,Emotion,0,KTGF124,LIWC
KTGF130,Emotion,0.016315188,KTGF130,LIWC
KTGF138,Emotion,0,KTGF138,LIWC
KTGF142,Emotion,0,KTGF142,LIWC
KTGF143,Emotion,0.000581725,KTGF143,LIWC
KTGF146,Emotion,4.60E-05,KTGF146,LIWC
KTGF156,Emotion,0.000289294,KTGF156,LIWC
KTGF157,Emotion,0.000172708,KTGF157,LIWC
KTGF158,Emotion,0,KTGF158,LIWC
KTGF527,Emotion,0.001221337,KTGF527,LIWC
KTGF528,Emotion,0.004919349,KTGF528,LIWC
KTGF533,Emotion,5.59E-05,KTGF533,LIWC
KTGF540,Emotion,0.003051766,KTGF540,LIWC
KTGF544,Emotion,0.001343576,KTGF544,LIWC
KTGF549,Emotion,0,KTGF549,LIWC
KTGF550,Emotion,0.01008157,KTGF550,LIWC
KTGF553,Emotion,0.00488215,KTGF553,LIWC
KTGF556,Emotion,0,KTGF556,LIWC
KTGF557,Emotion,0.014171807,KTGF557,LIWC
KTGF562,Emotion,5.81E-05,KTGF562,LIWC
KTGF565,Emotion,0,KTGF565,LIWC
KTGF572,Emotion,0.000752404,KTGF572,LIWC
K23101,enjoyLength,0.006935822,K23101,Text leangth
K23106,enjoyLength,8.88E-05,K23106,Text leangth
K23107,enjoyLength,0,K23107,Text leangth
K23109,enjoyLength,0.006329156,K23109,Text leangth
K23114,enjoyLength,0.000667979,K23114,Text leangth
K23115,enjoyLength,0.0001694,K23115,Text leangth
K23117,enjoyLength,0.00529983,K23117,Text leangth
K23120,enjoyLength,0.000957935,K23120,Text leangth
K23121,enjoyLength,0.000475421,K23121,Text leangth
K23125,enjoyLength,0.003773596,K23125,Text leangth
K23126,enjoyLength,0.002086937,K23126,Text leangth
K23128,enjoyLength,0,K23128,Text leangth
K23129,enjoyLength,2.31E-05,K23129,Text leangth
K23131,enjoyLength,0.012661809,K23131,Text leangth
K23133,enjoyLength,6.24E-05,K23133,Text leangth
K23134,enjoyLength,0,K23134,Text leangth
K23139,enjoyLength,0.00011535,K23139,Text leangth
K23144,enjoyLength,0.00384264,K23144,Text leangth
K23145,enjoyLength,3.64E-06,K23145,Text leangth
K23148,enjoyLength,0.000189282,K23148,Text leangth
K23150,enjoyLength,0.004768354,K23150,Text leangth
K23153,enjoyLength,0,K23153,Text leangth
K23156,enjoyLength,6.99E-07,K23156,Text leangth
K23502,enjoyLength,0.002605702,K23502,Text leangth
K23503,enjoyLength,0.000628264,K23503,Text leangth
K23507,enjoyLength,0.00248202,K23507,Text leangth
K23508,enjoyLength,0,K23508,Text leangth
K23509,enjoyLength,0.033614625,K23509,Text leangth
K23510,enjoyLength,0.109148634,K23510,Text leangth
K23517,enjoyLength,0.005315309,K23517,Text leangth
K23521,enjoyLength,0.062793808,K23521,Text leangth
K23526,enjoyLength,0.008102402,K23526,Text leangth
K23529,enjoyLength,0.011117077,K23529,Text leangth
K23531,enjoyLength,0,K23531,Text leangth
K23532,enjoyLength,0,K23532,Text leangth
K23533,enjoyLength,0.012613104,K23533,Text leangth
K23537,enjoyLength,0.010236064,K23537,Text leangth
K23540,enjoyLength,0.035938533,K23540,Text leangth
K23541,enjoyLength,0.0053923,K23541,Text leangth
K23548,enjoyLength,0.015981841,K23548,Text leangth
K23551,enjoyLength,0.021154554,K23551,Text leangth
K23552,enjoyLength,0,K23552,Text leangth
K23555,enjoyLength,0.000157339,K23555,Text leangth
K23556,enjoyLength,0.034538344,K23556,Text leangth
K23557,enjoyLength,0.016118079,K23557,Text leangth
K23559,enjoyLength,0.009646174,K23559,Text leangth
K23563,enjoyLength,0.004986929,K23563,Text leangth
K23565,enjoyLength,0.018342,K23565,Text leangth
KTFG534,enjoyLength,0.013051363,KTFG534,Text leangth
KTGF118,enjoyLength,0.009680545,KTGF118,Text leangth
KTGF120,enjoyLength,0.00291227,KTGF120,Text leangth
KTGF122,enjoyLength,0.028417321,KTGF122,Text leangth
KTGF124,enjoyLength,0.003716785,KTGF124,Text leangth
KTGF126,enjoyLength,0.000951446,KTGF126,Text leangth
KTGF129,enjoyLength,0.000469177,KTGF129,Text leangth
KTGF130,enjoyLength,0.009080445,KTGF130,Text leangth
KTGF136,enjoyLength,0,KTGF136,Text leangth
KTGF138,enjoyLength,0.000201636,KTGF138,Text leangth
KTGF142,enjoyLength,0.007771788,KTGF142,Text leangth
KTGF143,enjoyLength,0.004076097,KTGF143,Text leangth
KTGF146,enjoyLength,0.002220756,KTGF146,Text leangth
KTGF147,enjoyLength,0.012014255,KTGF147,Text leangth
KTGF154,enjoyLength,0.011823986,KTGF154,Text leangth
KTGF156,enjoyLength,0.042884397,KTGF156,Text leangth
KTGF157,enjoyLength,0.013864807,KTGF157,Text leangth
KTGF158,enjoyLength,0.013584386,KTGF158,Text leangth
KTGF527,enjoyLength,0.00468263,KTGF527,Text leangth
KTGF528,enjoyLength,0.008331596,KTGF528,Text leangth
KTGF533,enjoyLength,0.03659403,KTGF533,Text leangth
KTGF540,enjoyLength,0.000880303,KTGF540,Text leangth
KTGF544,enjoyLength,0.02833471,KTGF544,Text leangth
KTGF545,enjoyLength,0.004011923,KTGF545,Text leangth
KTGF549,enjoyLength,0.002557505,KTGF549,Text leangth
KTGF550,enjoyLength,0.000104955,KTGF550,Text leangth
KTGF553,enjoyLength,0.000988325,KTGF553,Text leangth
KTGF556,enjoyLength,0.015065078,KTGF556,Text leangth
KTGF557,enjoyLength,0.030481466,KTGF557,Text leangth
KTGF561,enjoyLength,0.000281035,KTGF561,Text leangth
KTGF562,enjoyLength,0.026011105,KTGF562,Text leangth
KTGF565,enjoyLength,0.001434708,KTGF565,Text leangth
KTGF570,enjoyLength,0.007023806,KTGF570,Text leangth
KTGF572,enjoyLength,0.000938396,KTGF572,Text leangth
K23101,Excited GPT,0.002106005,K23101,GPT
K23106,Excited GPT,0,K23106,GPT
K23107,Excited GPT,0.000569708,K23107,GPT
K23109,Excited GPT,0.000255288,K23109,GPT
K23114,Excited GPT,0,K23114,GPT
K23115,Excited GPT,8.57E-06,K23115,GPT
K23117,Excited GPT,0.001378065,K23117,GPT
K23120,Excited GPT,5.14E-05,K23120,GPT
K23121,Excited GPT,3.37E-05,K23121,GPT
K23125,Excited GPT,0,K23125,GPT
K23126,Excited GPT,3.37E-05,K23126,GPT
K23128,Excited GPT,0.004646641,K23128,GPT
K23129,Excited GPT,2.10E-05,K23129,GPT
K23131,Excited GPT,0.001005073,K23131,GPT
K23133,Excited GPT,2.10E-05,K23133,GPT
K23134,Excited GPT,0,K23134,GPT
K23139,Excited GPT,9.33E-05,K23139,GPT
K23144,Excited GPT,1.93E-05,K23144,GPT
K23145,Excited GPT,0.000251161,K23145,GPT
K23148,Excited GPT,0.000323711,K23148,GPT
K23150,Excited GPT,3.08E-05,K23150,GPT
K23153,Excited GPT,0.000257567,K23153,GPT
K23156,Excited GPT,9.50E-05,K23156,GPT
K23502,Excited GPT,0.002579133,K23502,GPT
K23503,Excited GPT,1.83E-06,K23503,GPT
K23507,Excited GPT,0.000832783,K23507,GPT
K23508,Excited GPT,0.000210762,K23508,GPT
K23509,Excited GPT,0.002866454,K23509,GPT
K23510,Excited GPT,2.10E-06,K23510,GPT
K23517,Excited GPT,0.001705492,K23517,GPT
K23521,Excited GPT,7.70E-06,K23521,GPT
K23526,Excited GPT,0.000817312,K23526,GPT
K23529,Excited GPT,0.000418266,K23529,GPT
K23531,Excited GPT,1.72E-08,K23531,GPT
K23532,Excited GPT,2.93E-08,K23532,GPT
K23533,Excited GPT,0.001107863,K23533,GPT
K23537,Excited GPT,0.000270544,K23537,GPT
K23540,Excited GPT,0.000334384,K23540,GPT
K23541,Excited GPT,0.000126165,K23541,GPT
K23548,Excited GPT,0.001028439,K23548,GPT
K23551,Excited GPT,0.000189345,K23551,GPT
K23552,Excited GPT,2.35E-05,K23552,GPT
K23555,Excited GPT,0.000224086,K23555,GPT
K23556,Excited GPT,0,K23556,GPT
K23557,Excited GPT,7.30E-05,K23557,GPT
K23559,Excited GPT,0.00016129,K23559,GPT
K23563,Excited GPT,0.003585219,K23563,GPT
K23565,Excited GPT,4.91E-05,K23565,GPT
KTFG534,Excited GPT,0.000173706,KTFG534,GPT
KTGF118,Excited GPT,5.87E-05,KTGF118,GPT
KTGF120,Excited GPT,6.93E-05,KTGF120,GPT
KTGF122,Excited GPT,8.19E-05,KTGF122,GPT
KTGF124,Excited GPT,0.001231182,KTGF124,GPT
KTGF126,Excited GPT,0.000410896,KTGF126,GPT
KTGF129,Excited GPT,0.000525073,KTGF129,GPT
KTGF130,Excited GPT,0.000207272,KTGF130,GPT
KTGF136,Excited GPT,0.001073294,KTGF136,GPT
KTGF138,Excited GPT,4.45E-05,KTGF138,GPT
KTGF142,Excited GPT,3.33E-07,KTGF142,GPT
KTGF143,Excited GPT,3.49E-05,KTGF143,GPT
KTGF146,Excited GPT,0.000176583,KTGF146,GPT
KTGF147,Excited GPT,0.001826792,KTGF147,GPT
KTGF154,Excited GPT,0.000208925,KTGF154,GPT
KTGF156,Excited GPT,5.29E-05,KTGF156,GPT
KTGF157,Excited GPT,5.01E-06,KTGF157,GPT
KTGF158,Excited GPT,0.000655536,KTGF158,GPT
KTGF527,Excited GPT,0.000699527,KTGF527,GPT
KTGF528,Excited GPT,0,KTGF528,GPT
KTGF533,Excited GPT,0.000415121,KTGF533,GPT
KTGF540,Excited GPT,0.002339317,KTGF540,GPT
KTGF544,Excited GPT,0.000240575,KTGF544,GPT
KTGF545,Excited GPT,9.50E-05,KTGF545,GPT
KTGF549,Excited GPT,0.000216544,KTGF549,GPT
KTGF550,Excited GPT,0.000821349,KTGF550,GPT
KTGF553,Excited GPT,3.54E-05,KTGF553,GPT
KTGF556,Excited GPT,0,KTGF556,GPT
KTGF557,Excited GPT,0.000781018,KTGF557,GPT
KTGF561,Excited GPT,0.001455435,KTGF561,GPT
KTGF562,Excited GPT,0.00137641,KTGF562,GPT
KTGF565,Excited GPT,5.14E-05,KTGF565,GPT
KTGF570,Excited GPT,0.002611027,KTGF570,GPT
KTGF572,Excited GPT,0.000191312,KTGF572,GPT
K23125,Family,9.71E-05,K23125,LIWC
K23128,Family,9.50E-06,K23128,LIWC
K23133,Family,1.95E-07,K23133,LIWC
K23134,Family,0,K23134,LIWC
K23144,Family,0.003522263,K23144,LIWC
K23150,Family,0.000102437,K23150,LIWC
K23503,Family,0.000133713,K23503,LIWC
K23508,Family,2.53E-06,K23508,LIWC
K23521,Family,0.004025997,K23521,LIWC
K23526,Family,0.017428305,K23526,LIWC
K23529,Family,0,K23529,LIWC
K23537,Family,0.0003877,K23537,LIWC
K23540,Family,0.003023478,K23540,LIWC
K23541,Family,0.004577507,K23541,LIWC
K23548,Family,0.005293875,K23548,LIWC
K23551,Family,0.007670428,K23551,LIWC
K23565,Family,0.000459856,K23565,LIWC
KTGF118,Family,0.00089826,KTGF118,LIWC
KTGF122,Family,0.003147901,KTGF122,LIWC
KTGF136,Family,0.000102022,KTGF136,LIWC
KTGF143,Family,0.000587117,KTGF143,LIWC
KTGF147,Family,0.014487058,KTGF147,LIWC
KTGF156,Family,0.001439614,KTGF156,LIWC
KTGF158,Family,0.000352265,KTGF158,LIWC
KTGF527,Family,0.000586965,KTGF527,LIWC
KTGF528,Family,2.20E-05,KTGF528,LIWC
KTGF544,Family,0.005449559,KTGF544,LIWC
KTGF549,Family,0,KTGF549,LIWC
KTGF556,Family,0.004070863,KTGF556,LIWC
KTGF561,Family,0.000447512,KTGF561,LIWC
KTGF565,Family,0.003505414,KTGF565,LIWC
KTGF572,Family,0.00069394,KTGF572,LIWC
K23548,Family,0.000153279,K23548,LIWC
K23109,Feeling,0.000207223,K23109,LIWC
K23128,Feeling,0,K23128,LIWC
K23131,Feeling,0.006799323,K23131,LIWC
K23134,Feeling,0,K23134,LIWC
K23153,Feeling,0.004393282,K23153,LIWC
K23503,Feeling,0,K23503,LIWC
K23521,Feeling,0.014804251,K23521,LIWC
K23526,Feeling,0.007053095,K23526,LIWC
K23529,Feeling,0,K23529,LIWC
K23531,Feeling,0.000123278,K23531,LIWC
K23532,Feeling,0.002162606,K23532,LIWC
K23540,Feeling,0.00044971,K23540,LIWC
K23556,Feeling,0.000485745,K23556,LIWC
K23559,Feeling,0.017379827,K23559,LIWC
KTGF120,Feeling,2.96E-05,KTGF120,LIWC
KTGF138,Feeling,0.000566793,KTGF138,LIWC
KTGF143,Feeling,0.000571057,KTGF143,LIWC
KTGF528,Feeling,0.003085064,KTGF528,LIWC
KTGF544,Feeling,0.000116185,KTGF544,LIWC
KTGF553,Feeling,0.001421819,KTGF553,LIWC
KTGF556,Feeling,0.003105491,KTGF556,LIWC
K23133,Female,1.36E-05,K23133,LIWC
K23134,Female,1.91E-05,K23134,LIWC
K23144,Female,6.82E-05,K23144,LIWC
K23148,Female,0.001279466,K23148,LIWC
K23150,Female,0.000142088,K23150,LIWC
K23503,Female,2.36E-05,K23503,LIWC
K23526,Female,0.010197286,K23526,LIWC
K23529,Female,0.000585151,K23529,LIWC
K23537,Female,0.000215183,K23537,LIWC
K23540,Female,0.00028794,K23540,LIWC
K23552,Female,0.00038845,K23552,LIWC
KTGF118,Female,0.000262772,KTGF118,LIWC
KTGF122,Female,0.000567874,KTGF122,LIWC
KTGF143,Female,1.46E-05,KTGF143,LIWC
KTGF147,Female,0.010808094,KTGF147,LIWC
KTGF156,Female,0.002815768,KTGF156,LIWC
KTGF527,Female,0.015730626,KTGF527,LIWC
KTGF544,Female,0.002470668,KTGF544,LIWC
KTGF549,Female,0,KTGF549,LIWC
KTGF556,Female,0.000249711,KTGF556,LIWC
KTGF565,Female,0.000403618,KTGF565,LIWC
K23101,FocusFuture,0.003115328,K23101,LIWC
K23115,FocusFuture,0.000401689,K23115,LIWC
K23121,FocusFuture,5.37E-05,K23121,LIWC
K23125,FocusFuture,0.000107995,K23125,LIWC
K23128,FocusFuture,0.001367484,K23128,LIWC
K23134,FocusFuture,0,K23134,LIWC
K23148,FocusFuture,0.000261175,K23148,LIWC
K23156,FocusFuture,0.000674318,K23156,LIWC
K23502,FocusFuture,0.005623489,K23502,LIWC
K23503,FocusFuture,0.026175762,K23503,LIWC
K23508,FocusFuture,0.002000778,K23508,LIWC
K23509,FocusFuture,0.00050117,K23509,LIWC
K23510,FocusFuture,0.001539215,K23510,LIWC
K23521,FocusFuture,1.62E-05,K23521,LIWC
K23529,FocusFuture,0.004588791,K23529,LIWC
K23531,FocusFuture,0,K23531,LIWC
K23532,FocusFuture,0,K23532,LIWC
K23533,FocusFuture,0.00428683,K23533,LIWC
K23537,FocusFuture,0.000129572,K23537,LIWC
K23540,FocusFuture,0.000566172,K23540,LIWC
K23541,FocusFuture,0.000114178,K23541,LIWC
K23548,FocusFuture,0.000400203,K23548,LIWC
K23551,FocusFuture,0.02219482,K23551,LIWC
K23557,FocusFuture,0.001538734,K23557,LIWC
K23565,FocusFuture,0.006856274,K23565,LIWC
KTFG534,FocusFuture,0.018082569,KTFG534,LIWC
KTGF118,FocusFuture,0.000231858,KTGF118,LIWC
KTGF120,FocusFuture,0.000220733,KTGF120,LIWC
KTGF126,FocusFuture,0.020361099,KTGF126,LIWC
KTGF129,FocusFuture,0.001213375,KTGF129,LIWC
KTGF130,FocusFuture,0.006074665,KTGF130,LIWC
KTGF136,FocusFuture,0.001300531,KTGF136,LIWC
KTGF138,FocusFuture,0.003724866,KTGF138,LIWC
KTGF142,FocusFuture,0.001423454,KTGF142,LIWC
KTGF143,FocusFuture,1.49E-05,KTGF143,LIWC
KTGF147,FocusFuture,0.001604281,KTGF147,LIWC
KTGF156,FocusFuture,0.001048747,KTGF156,LIWC
KTGF158,FocusFuture,8.21E-06,KTGF158,LIWC
KTGF527,FocusFuture,0.000307607,KTGF527,LIWC
KTGF528,FocusFuture,7.49E-07,KTGF528,LIWC
KTGF533,FocusFuture,0.000151947,KTGF533,LIWC
KTGF544,FocusFuture,0.000488769,KTGF544,LIWC
KTGF545,FocusFuture,0.006615213,KTGF545,LIWC
KTGF549,FocusFuture,0,KTGF549,LIWC
KTGF556,FocusFuture,0,KTGF556,LIWC
KTGF557,FocusFuture,0.018824073,KTGF557,LIWC
KTGF561,FocusFuture,0.000842813,KTGF561,LIWC
KTGF565,FocusFuture,0.003859251,KTGF565,LIWC
KTGF570,FocusFuture,0.015878941,KTGF570,LIWC
K23101,FocusPast,0.00039828,K23101,LIWC
K23106,FocusPast,0.001686102,K23106,LIWC
K23107,FocusPast,0.007566021,K23107,LIWC
K23109,FocusPast,0.00121925,K23109,LIWC
K23115,FocusPast,0.000338999,K23115,LIWC
K23121,FocusPast,0.000121929,K23121,LIWC
K23125,FocusPast,0.000237794,K23125,LIWC
K23126,FocusPast,0.000210629,K23126,LIWC
K23128,FocusPast,0.000583205,K23128,LIWC
K23129,FocusPast,0.010412264,K23129,LIWC
K23131,FocusPast,0.000565878,K23131,LIWC
K23133,FocusPast,0.001061181,K23133,LIWC
K23134,FocusPast,2.06E-08,K23134,LIWC
K23139,FocusPast,0.000382916,K23139,LIWC
K23144,FocusPast,0.00027735,K23144,LIWC
K23145,FocusPast,0,K23145,LIWC
K23148,FocusPast,0,K23148,LIWC
K23150,FocusPast,0.001475477,K23150,LIWC
K23153,FocusPast,0.00676918,K23153,LIWC
K23156,FocusPast,9.89E-06,K23156,LIWC
K23502,FocusPast,0.000591873,K23502,LIWC
K23503,FocusPast,7.36E-05,K23503,LIWC
K23507,FocusPast,0.002072547,K23507,LIWC
K23508,FocusPast,0.000678346,K23508,LIWC
K23509,FocusPast,0.006354253,K23509,LIWC
K23510,FocusPast,0.003477242,K23510,LIWC
K23517,FocusPast,0.049997646,K23517,LIWC
K23521,FocusPast,0,K23521,LIWC
K23526,FocusPast,0.002684028,K23526,LIWC
K23529,FocusPast,0.000769276,K23529,LIWC
K23532,FocusPast,0,K23532,LIWC
K23537,FocusPast,0.001409874,K23537,LIWC
K23540,FocusPast,0,K23540,LIWC
K23541,FocusPast,0.005621007,K23541,LIWC
K23548,FocusPast,0.002192749,K23548,LIWC
K23551,FocusPast,0.019518483,K23551,LIWC
K23552,FocusPast,0.003312367,K23552,LIWC
K23555,FocusPast,0.015146936,K23555,LIWC
K23556,FocusPast,0.013539932,K23556,LIWC
K23557,FocusPast,0.017462482,K23557,LIWC
K23563,FocusPast,6.35E-05,K23563,LIWC
K23565,FocusPast,0.000340724,K23565,LIWC
KTFG534,FocusPast,0.010031346,KTFG534,LIWC
KTGF118,FocusPast,0.003519692,KTGF118,LIWC
KTGF120,FocusPast,0.00383217,KTGF120,LIWC
KTGF122,FocusPast,0.013203594,KTGF122,LIWC
KTGF124,FocusPast,0.027875275,KTGF124,LIWC
KTGF138,FocusPast,0,KTGF138,LIWC
KTGF142,FocusPast,0.000481009,KTGF142,LIWC
KTGF143,FocusPast,1.33E-05,KTGF143,LIWC
KTGF146,FocusPast,0.005258657,KTGF146,LIWC
KTGF147,FocusPast,0.006190455,KTGF147,LIWC
KTGF156,FocusPast,0.000176445,KTGF156,LIWC
KTGF158,FocusPast,0.000437618,KTGF158,LIWC
KTGF527,FocusPast,0.000530027,KTGF527,LIWC
KTGF528,FocusPast,0.001020829,KTGF528,LIWC
KTGF533,FocusPast,0.000559624,KTGF533,LIWC
KTGF540,FocusPast,0.000545676,KTGF540,LIWC
KTGF544,FocusPast,0.004420735,KTGF544,LIWC
KTGF545,FocusPast,0.002099037,KTGF545,LIWC
KTGF549,FocusPast,0.001297174,KTGF549,LIWC
KTGF553,FocusPast,0.004150445,KTGF553,LIWC
KTGF556,FocusPast,0.001936598,KTGF556,LIWC
KTGF557,FocusPast,0.004992436,KTGF557,LIWC
KTGF561,FocusPast,0.000124256,KTGF561,LIWC
KTGF562,FocusPast,0.00130114,KTGF562,LIWC
KTGF565,FocusPast,0.000240291,KTGF565,LIWC
KTGF570,FocusPast,0.004829506,KTGF570,LIWC
