,Variable,Importance,Participant,nlp
K23125,Pronoun,0.000426337,K23125,LIWC
K23121,Pronoun,0.000464325,K23121,LIWC
KTGF118,Pronoun,0.000637672,KTGF118,LIWC
K23101,Pronoun,0.000648297,K23101,LIWC
K23143,Pronoun,0.000661845,K23143,LIWC
K23556,Pronoun,0.000688009,K23556,LIWC
K23508,Pronoun,0.000775785,K23508,LIWC
K23133,Pronoun,0.000901309,K23133,LIWC
K23537,Pronoun,0.000954404,K23537,LIWC
KTGF148,Pronoun,0.00097203,KTGF148,LIWC
K23541,Pronoun,0.001080581,K23541,LIWC
KTGF527,Pronoun,0.00109307,KTGF527,LIWC
KTFG534,Pronoun,0.001462832,KTFG534,LIWC
KTGF553,Pronoun,0.001667681,KTGF553,LIWC
KTGF127,Pronoun,0.001726917,KTGF127,LIWC
KTGF561,Pronoun,0.001807792,KTGF561,LIWC
KTGF158,Pronoun,0.001861469,KTGF158,LIWC
K23139,Pronoun,0.001986604,K23139,LIWC
KTGF122,Pronoun,0.00249445,KTGF122,LIWC
K23156,Pronoun,0.002511791,K23156,LIWC
KTGF146,Pronoun,0.002638914,KTGF146,LIWC
K23565,Pronoun,0.002825716,K23565,LIWC
K23559,Pronoun,0.003127747,K23559,LIWC
KTGF572,Pronoun,0.003448887,KTGF572,LIWC
K23109,Pronoun,0.003546366,K23109,LIWC
KTGF528,Pronoun,0.00364526,KTGF528,LIWC
K23510,Pronoun,0.003732115,K23510,LIWC
KTGF129,Pronoun,0.004515173,KTGF129,LIWC
K23526,Pronoun,0.004812832,K23526,LIWC
K23529,Pronoun,0.004913175,K23529,LIWC
KTGF136,Pronoun,0.00507285,KTGF136,LIWC
KTGF550,Pronoun,0.005360863,KTGF550,LIWC
K23126,Pronoun,0.005444009,K23126,LIWC
KTGF126,Pronoun,0.006697141,KTGF126,LIWC
K23142,Pronoun,0.006944738,K23142,LIWC
KTGF557,Pronoun,0.007171525,KTGF557,LIWC
K23117,Pronoun,0.007248224,K23117,LIWC
KTGF544,Pronoun,0.008294385,KTGF544,LIWC
K23509,Pronoun,0.008410306,K23509,LIWC
KTGF147,Pronoun,0.008863181,KTGF147,LIWC
KTGF130,Pronoun,0.009231205,KTGF130,LIWC
KTGF562,Pronoun,0.009863191,KTGF562,LIWC
KTGF124,Pronoun,0.013224692,KTGF124,LIWC
KTGF154,Pronoun,0.014017218,KTGF154,LIWC
K23533,Pronoun,0.014446097,K23533,LIWC
KTGF157,Pronoun,0.028312505,KTGF157,LIWC
K23131,Pronoun,0.032701968,K23131,LIWC
K23517,Pronoun,0.032710885,K23517,LIWC
KTGF545,Pronoun,0.046229891,KTGF545,LIWC
K23115,Prepositionsositions,0,K23115,LIWC
K23125,Prepositionsositions,0,K23125,LIWC
K23130,Prepositionsositions,0,K23130,LIWC
K23134,Prepositionsositions,0,K23134,LIWC
K23122,Prepositionsositions,1.12E-05,K23122,LIWC
K23133,Prepositionsositions,0.000202471,K23133,LIWC
K23128,Prepositionsositions,0.000262976,K23128,LIWC
K23107,Prepositionsositions,0.000286368,K23107,LIWC
K23117,Prepositionsositions,0.000361248,K23117,LIWC
K23129,Prepositionsositions,0.000867227,K23129,LIWC
K23104,Prepositionsositions,0.000999512,K23104,LIWC
K23136,Prepositionsositions,0.001213785,K23136,LIWC
K23139,Prepositionsositions,0.001332111,K23139,LIWC
K23106,Prepositionsositions,0.001718733,K23106,LIWC
K23121,Prepositionsositions,0.001915058,K23121,LIWC
K23120,Prepositionsositions,0.002749061,K23120,LIWC
K23114,Prepositionsositions,0.007150475,K23114,LIWC
K23109,Prepositionsositions,0.00770192,K23109,LIWC
K23126,Prepositionsositions,0.012132312,K23126,LIWC
K23101,Prepositionsositions,0.020590371,K23101,LIWC
K23131,Prepositionsositions,0.025570304,K23131,LIWC
K23147,Prepositions,0,K23147,LIWC
K23532,Prepositions,0,K23532,LIWC
K23552,Prepositions,0,K23552,LIWC
KTGF528,Prepositions,0,KTGF528,LIWC
KTGF565,Prepositions,0,KTGF565,LIWC
KTGF553,Prepositions,5.00E-08,KTGF553,LIWC
K23521,Prepositions,4.11E-06,K23521,LIWC
K23145,Prepositions,6.28E-06,K23145,LIWC
KTGF120,Prepositions,1.80E-05,KTGF120,LIWC
K23143,Prepositions,2.36E-05,K23143,LIWC
KTGF126,Prepositions,2.73E-05,KTGF126,LIWC
KTGF143,Prepositions,5.21E-05,KTGF143,LIWC
KTGF125,Prepositions,6.49E-05,KTGF125,LIWC
KTGF142,Prepositions,7.58E-05,KTGF142,LIWC
K23548,Prepositions,7.69E-05,K23548,LIWC
K23529,Prepositions,0.000101951,K23529,LIWC
K23563,Prepositions,0.000108731,K23563,LIWC
KTGF156,Prepositions,0.000109745,KTGF156,LIWC
K23541,Prepositions,0.000146898,K23541,LIWC
K23540,Prepositions,0.000189421,K23540,LIWC
K23555,Prepositions,0.000195964,K23555,LIWC
KTGF124,Prepositions,0.000296844,KTGF124,LIWC
KTGF527,Prepositions,0.000343442,KTGF527,LIWC
KTGF153,Prepositions,0.000374823,KTGF153,LIWC
K23503,Prepositions,0.0004222,K23503,LIWC
KTGF570,Prepositions,0.000478931,KTGF570,LIWC
KTFG534,Prepositions,0.000675665,KTFG534,LIWC
KTGF550,Prepositions,0.000720204,KTGF550,LIWC
KTGF148,Prepositions,0.000800936,KTGF148,LIWC
K23531,Prepositions,0.000830373,K23531,LIWC
KTGF562,Prepositions,0.000844761,KTGF562,LIWC
KTGF118,Prepositions,0.00105524,KTGF118,LIWC
KTGF544,Prepositions,0.001245942,KTGF544,LIWC
K23142,Prepositions,0.001332611,K23142,LIWC
K23156,Prepositions,0.001338448,K23156,LIWC
KTGF556,Prepositions,0.001409897,KTGF556,LIWC
KTGF127,Prepositions,0.001417572,KTGF127,LIWC
K23536,Prepositions,0.001483393,K23536,LIWC
KTGF136,Prepositions,0.001523509,KTGF136,LIWC
KTGF549,Prepositions,0.001758736,KTGF549,LIWC
KTGF146,Prepositions,0.001793406,KTGF146,LIWC
K23526,Prepositions,0.002066883,K23526,LIWC
K23509,Prepositions,0.002121595,K23509,LIWC
K23507,Prepositions,0.002203513,K23507,LIWC
K23556,Prepositions,0.002325968,K23556,LIWC
KTGF561,Prepositions,0.002368796,KTGF561,LIWC
K23565,Prepositions,0.002395757,K23565,LIWC
KTGF533,Prepositions,0.002412322,KTGF533,LIWC
KTGF154,Prepositions,0.002422374,KTGF154,LIWC
KTGF158,Prepositions,0.002430574,KTGF158,LIWC
KTGF130,Prepositions,0.002489122,KTGF130,LIWC
KTGF138,Prepositions,0.002808657,KTGF138,LIWC
KTGF147,Prepositions,0.002843998,KTGF147,LIWC
KTGF572,Prepositions,0.002937358,KTGF572,LIWC
K23150,Prepositions,0.00444497,K23150,LIWC
K23508,Prepositions,0.005155141,K23508,LIWC
K23510,Prepositions,0.005246832,K23510,LIWC
K23148,Prepositions,0.005285664,K23148,LIWC
K23557,Prepositions,0.005496751,K23557,LIWC
K23153,Prepositions,0.006032089,K23153,LIWC
K23517,Prepositions,0.006847929,K23517,LIWC
K23537,Prepositions,0.006869276,K23537,LIWC
K23559,Prepositions,0.008352627,K23559,LIWC
KTGF540,Prepositions,0.008376999,KTGF540,LIWC
KTGF122,Prepositions,0.010253624,KTGF122,LIWC
K23144,Prepositions,0.010330598,K23144,LIWC
K23551,Prepositions,0.011129804,K23551,LIWC
KTGF157,Prepositions,0.012947126,KTGF157,LIWC
K23502,Prepositions,0.015493038,K23502,LIWC
KTGF129,Prepositions,0.020476323,KTGF129,LIWC
K23533,Prepositions,0.023747894,K23533,LIWC
KTGF545,Prepositions,0.027416294,KTGF545,LIWC
KTGF557,Prepositions,0.043948746,KTGF557,LIWC
K23106,Positive tone,0,K23106,LIWC
K23122,Positive tone,0,K23122,LIWC
K23129,Positive tone,0,K23129,LIWC
K23134,Positive tone,0,K23134,LIWC
K23147,Positive tone,0,K23147,LIWC
K23532,Positive tone,0,K23532,LIWC
K23548,Positive tone,0,K23548,LIWC
K23563,Positive tone,0,K23563,LIWC
KTGF118,Positive tone,0,KTGF118,LIWC
KTGF124,Positive tone,0,KTGF124,LIWC
KTGF528,Positive tone,0,KTGF528,LIWC
KTGF540,Positive tone,0,KTGF540,LIWC
KTGF549,Positive tone,0,KTGF549,LIWC
KTGF138,Positive tone,1.06E-09,KTGF138,LIWC
K23536,Positive tone,5.50E-07,K23536,LIWC
K23150,Positive tone,7.61E-07,K23150,LIWC
K23156,Positive tone,8.83E-07,K23156,LIWC
KTGF125,Positive tone,3.54E-06,KTGF125,LIWC
K23531,Positive tone,4.04E-06,K23531,LIWC
KTGF148,Positive tone,4.15E-06,KTGF148,LIWC
K23125,Positive tone,4.93E-06,K23125,LIWC
K23502,Positive tone,5.69E-06,K23502,LIWC
K23148,Positive tone,1.11E-05,K23148,LIWC
KTGF570,Positive tone,1.11E-05,KTGF570,LIWC
KTGF120,Positive tone,1.78E-05,KTGF120,LIWC
KTGF561,Positive tone,3.16E-05,KTGF561,LIWC
K23121,Positive tone,3.95E-05,K23121,LIWC
K23556,Positive tone,5.51E-05,K23556,LIWC
K23565,Positive tone,5.75E-05,K23565,LIWC
K23145,Positive tone,0.000109915,K23145,LIWC
KTGF533,Positive tone,0.000132922,KTGF533,LIWC
K23130,Positive tone,0.000216934,K23130,LIWC
KTGF544,Positive tone,0.000250277,KTGF544,LIWC
KTGF143,Positive tone,0.000269454,KTGF143,LIWC
KTGF553,Positive tone,0.000298434,KTGF553,LIWC
K23153,Positive tone,0.000528685,K23153,LIWC
KTGF156,Positive tone,0.000551875,KTGF156,LIWC
K23114,Positive tone,0.00056148,K23114,LIWC
KTGF158,Positive tone,0.000639363,KTGF158,LIWC
K23107,Positive tone,0.000652585,K23107,LIWC
KTGF550,Positive tone,0.000677186,KTGF550,LIWC
K23128,Positive tone,0.000691992,K23128,LIWC
K23144,Positive tone,0.000756159,K23144,LIWC
K23557,Positive tone,0.000830391,K23557,LIWC
K23115,Positive tone,0.001034088,K23115,LIWC
KTGF545,Positive tone,0.001161132,KTGF545,LIWC
KTGF153,Positive tone,0.001452067,KTGF153,LIWC
K23133,Positive tone,0.001595636,K23133,LIWC
KTGF556,Positive tone,0.001655683,KTGF556,LIWC
K23521,Positive tone,0.001976808,K23521,LIWC
K23555,Positive tone,0.002075383,K23555,LIWC
K23126,Positive tone,0.002182864,K23126,LIWC
K23526,Positive tone,0.002245565,K23526,LIWC
KTGF127,Positive tone,0.002261804,KTGF127,LIWC
K23503,Positive tone,0.002456489,K23503,LIWC
K23541,Positive tone,0.002603964,K23541,LIWC
KTGF146,Positive tone,0.002681182,KTGF146,LIWC
KTGF142,Positive tone,0.003182565,KTGF142,LIWC
K23143,Positive tone,0.003369253,K23143,LIWC
KTGF565,Positive tone,0.003771177,KTGF565,LIWC
KTGF147,Positive tone,0.00414035,KTGF147,LIWC
K23508,Positive tone,0.004381593,K23508,LIWC
K23529,Positive tone,0.004440454,K23529,LIWC
KTGF136,Positive tone,0.004663441,KTGF136,LIWC
KTGF527,Positive tone,0.004867922,KTGF527,LIWC
KTGF157,Positive tone,0.005479765,KTGF157,LIWC
KTGF557,Positive tone,0.005820069,KTGF557,LIWC
K23101,Positive tone,0.00605921,K23101,LIWC
K23551,Positive tone,0.006181571,K23551,LIWC
KTGF122,Positive tone,0.007094592,KTGF122,LIWC
K23540,Positive tone,0.00758494,K23540,LIWC
K23537,Positive tone,0.010572973,K23537,LIWC
K23136,Positive tone,0.011466578,K23136,LIWC
KTGF130,Positive tone,0.012747713,KTGF130,LIWC
K23510,Positive tone,0.015770046,K23510,LIWC
KTFG534,Positive tone,0.01726528,KTFG534,LIWC
K23507,Positive tone,0.017697164,K23507,LIWC
K23517,Positive tone,0.030004444,K23517,LIWC
K23552,Positive tone,0.040366721,K23552,LIWC
K23133,Positive emotions (LIWC),0,K23133,LIWC
K23134,Positive emotions (LIWC),0,K23134,LIWC
K23147,Positive emotions (LIWC),0,K23147,LIWC
K23556,Positive emotions (LIWC),0,K23556,LIWC
KTGF118,Positive emotions (LIWC),0,KTGF118,LIWC
KTGF146,Positive emotions (LIWC),0,KTGF146,LIWC
KTGF549,Positive emotions (LIWC),0,KTGF549,LIWC
K23136,Positive emotions (LIWC),1.69E-05,K23136,LIWC
K23529,Positive emotions (LIWC),3.71E-05,K23529,LIWC
K23532,Positive emotions (LIWC),5.14E-05,K23532,LIWC
K23125,Positive emotions (LIWC),7.82E-05,K23125,LIWC
K23145,Positive emotions (LIWC),8.59E-05,K23145,LIWC
K23143,Positive emotions (LIWC),9.18E-05,K23143,LIWC
KTGF544,Positive emotions (LIWC),9.53E-05,KTGF544,LIWC
KTGF557,Positive emotions (LIWC),0.00012417,KTGF557,LIWC
KTGF528,Positive emotions (LIWC),0.000174357,KTGF528,LIWC
K23121,Positive emotions (LIWC),0.000193926,K23121,LIWC
KTGF527,Positive emotions (LIWC),0.000342082,KTGF527,LIWC
KTGF120,Positive emotions (LIWC),0.000351931,KTGF120,LIWC
K23555,Positive emotions (LIWC),0.000399285,K23555,LIWC
K23510,Positive emotions (LIWC),0.000433624,K23510,LIWC
KTGF125,Positive emotions (LIWC),0.000478198,KTGF125,LIWC
KTGF553,Positive emotions (LIWC),0.000703517,KTGF553,LIWC
KTGF143,Positive emotions (LIWC),0.000793016,KTGF143,LIWC
KTFG534,Positive emotions (LIWC),0.002709051,KTFG534,LIWC
KTGF158,Positive emotions (LIWC),0.002943775,KTGF158,LIWC
KTGF148,Positive emotions (LIWC),0.004276579,KTGF148,LIWC
K23537,Positive emotions (LIWC),0.006820243,K23537,LIWC
K23134,Physical,0,K23134,LIWC
K23136,Physical,0,K23136,LIWC
K23147,Physical,0,K23147,LIWC
K23153,Physical,0,K23153,LIWC
K23532,Physical,0,K23532,LIWC
KTGF127,Physical,0,KTGF127,LIWC
KTGF138,Physical,0,KTGF138,LIWC
KTGF533,Physical,0,KTGF533,LIWC
KTGF549,Physical,0,KTGF549,LIWC
K23114,Physical,1.86E-06,K23114,LIWC
K23529,Physical,3.59E-06,K23529,LIWC
K23129,Physical,4.69E-06,K23129,LIWC
K23106,Physical,5.30E-06,K23106,LIWC
K23145,Physical,8.12E-06,K23145,LIWC
K23133,Physical,1.47E-05,K23133,LIWC
KTGF553,Physical,2.32E-05,KTGF553,LIWC
K23555,Physical,4.47E-05,K23555,LIWC
KTGF565,Physical,6.95E-05,KTGF565,LIWC
KTGF118,Physical,0.000109012,KTGF118,LIWC
K23559,Physical,0.000154411,K23559,LIWC
KTGF143,Physical,0.000249791,KTGF143,LIWC
K23536,Physical,0.000274602,K23536,LIWC
K23507,Physical,0.000275451,K23507,LIWC
K23517,Physical,0.000292551,K23517,LIWC
KTGF125,Physical,0.000317158,KTGF125,LIWC
K23128,Physical,0.000320171,K23128,LIWC
K23126,Physical,0.000416633,K23126,LIWC
K23552,Physical,0.000424722,K23552,LIWC
KTFG534,Physical,0.000467649,KTFG534,LIWC
K23148,Physical,0.000499784,K23148,LIWC
K23121,Physical,0.000551987,K23121,LIWC
K23104,Physical,0.000567995,K23104,LIWC
K23122,Physical,0.000670147,K23122,LIWC
KTGF156,Physical,0.00071938,KTGF156,LIWC
KTGF556,Physical,0.000741518,KTGF556,LIWC
KTGF148,Physical,0.000785149,KTGF148,LIWC
K23531,Physical,0.000801412,K23531,LIWC
KTGF120,Physical,0.000890249,KTGF120,LIWC
K23526,Physical,0.001033834,K23526,LIWC
K23139,Physical,0.001176767,K23139,LIWC
KTGF528,Physical,0.001265661,KTGF528,LIWC
K23109,Physical,0.001415775,K23109,LIWC
KTGF561,Physical,0.001531823,KTGF561,LIWC
K23125,Physical,0.00169687,K23125,LIWC
K23150,Physical,0.001697751,K23150,LIWC
K23101,Physical,0.00172281,K23101,LIWC
KTGF126,Physical,0.001769204,KTGF126,LIWC
K23107,Physical,0.001784186,K23107,LIWC
K23565,Physical,0.001888317,K23565,LIWC
KTGF124,Physical,0.001892361,KTGF124,LIWC
KTGF142,Physical,0.001897863,KTGF142,LIWC
K23556,Physical,0.00234139,K23556,LIWC
KTGF527,Physical,0.00238592,KTGF527,LIWC
KTGF154,Physical,0.00260972,KTGF154,LIWC
KTGF146,Physical,0.002944594,KTGF146,LIWC
K23117,Physical,0.003047508,K23117,LIWC
K23120,Physical,0.003299968,K23120,LIWC
K23537,Physical,0.003381454,K23537,LIWC
K23557,Physical,0.003524263,K23557,LIWC
KTGF540,Physical,0.00367431,KTGF540,LIWC
K23130,Physical,0.00371601,K23130,LIWC
K23548,Physical,0.00425051,K23548,LIWC
K23541,Physical,0.004909131,K23541,LIWC
K23115,Physical,0.005777181,K23115,LIWC
KTGF562,Physical,0.006201869,KTGF562,LIWC
KTGF158,Physical,0.006816788,KTGF158,LIWC
K23143,Physical,0.007878268,K23143,LIWC
KTGF570,Physical,0.008009914,KTGF570,LIWC
K23508,Physical,0.008450707,K23508,LIWC
K23540,Physical,0.008842612,K23540,LIWC
K23144,Physical,0.009158128,K23144,LIWC
KTGF157,Physical,0.009398351,KTGF157,LIWC
KTGF545,Physical,0.010047463,KTGF545,LIWC
KTGF550,Physical,0.010788727,KTGF550,LIWC
K23533,Physical,0.011824915,K23533,LIWC
KTGF544,Physical,0.012941902,KTGF544,LIWC
K23521,Physical,0.014546299,K23521,LIWC
K23503,Physical,0.015133495,K23503,LIWC
KTGF572,Physical,0.015574803,KTGF572,LIWC
KTGF130,Physical,0.016063535,KTGF130,LIWC
KTGF147,Physical,0.016481188,KTGF147,LIWC
KTGF122,Physical,0.018932601,KTGF122,LIWC
K23509,Physical,0.019239526,K23509,LIWC
KTGF557,Physical,0.022782532,KTGF557,LIWC
KTGF129,Physical,0.024159944,KTGF129,LIWC
K23510,Physical,0.024458819,K23510,LIWC
K23502,Physical,0.030674666,K23502,LIWC
KTGF136,Physical,0.042332063,KTGF136,LIWC
K23131,Physical,0.045471113,K23131,LIWC
K23106,Personal pronounsï,0,K23106,LIWC
K23122,Personal pronounsï,0,K23122,LIWC
K23125,Personal pronounsï,0,K23125,LIWC
K23129,Personal pronounsï,0,K23129,LIWC
K23130,Personal pronounsï,0,K23130,LIWC
K23134,Personal pronounsï,0,K23134,LIWC
K23136,Personal pronounsï,0,K23136,LIWC
K23145,Personal pronounsï,0,K23145,LIWC
K23148,Personal pronounsï,0,K23148,LIWC
K23508,Personal pronounsï,0,K23508,LIWC
K23521,Personal pronounsï,0,K23521,LIWC
K23531,Personal pronounsï,0,K23531,LIWC
K23532,Personal pronounsï,0,K23532,LIWC
K23540,Personal pronounsï,0,K23540,LIWC
K23551,Personal pronounsï,0,K23551,LIWC
K23556,Personal pronounsï,0,K23556,LIWC
K23557,Personal pronounsï,0,K23557,LIWC
K23565,Personal pronounsï,0,K23565,LIWC
KTGF118,Personal pronounsï,0,KTGF118,LIWC
KTGF136,Personal pronounsï,0,KTGF136,LIWC
KTGF138,Personal pronounsï,0,KTGF138,LIWC
KTGF142,Personal pronounsï,0,KTGF142,LIWC
KTGF146,Personal pronounsï,0,KTGF146,LIWC
KTGF528,Personal pronounsï,0,KTGF528,LIWC
KTGF533,Personal pronounsï,0,KTGF533,LIWC
KTGF549,Personal pronounsï,0,KTGF549,LIWC
KTGF556,Personal pronounsï,0,KTGF556,LIWC
KTGF565,Personal pronounsï,0,KTGF565,LIWC
K23128,Personal pronounsï,4.12E-08,K23128,LIWC
K23115,Personal pronounsï,9.91E-08,K23115,LIWC
KTGF153,Personal pronounsï,4.22E-07,KTGF153,LIWC
KTGF527,Personal pronounsï,8.43E-07,KTGF527,LIWC
KTGF127,Personal pronounsï,3.56E-06,KTGF127,LIWC
KTGF143,Personal pronounsï,1.09E-05,KTGF143,LIWC
K23107,Personal pronounsï,2.31E-05,K23107,LIWC
K23133,Personal pronounsï,2.31E-05,K23133,LIWC
KTGF124,Personal pronounsï,2.42E-05,KTGF124,LIWC
K23548,Personal pronounsï,7.33E-05,K23548,LIWC
KTGF120,Personal pronounsï,7.72E-05,KTGF120,LIWC
KTGF158,Personal pronounsï,9.12E-05,KTGF158,LIWC
K23503,Personal pronounsï,0.000105089,K23503,LIWC
K23552,Personal pronounsï,0.000143772,K23552,LIWC
KTGF148,Personal pronounsï,0.000170651,KTGF148,LIWC
K23121,Personal pronounsï,0.000246769,K23121,LIWC
K23529,Personal pronounsï,0.000284012,K23529,LIWC
K23526,Personal pronounsï,0.000305389,K23526,LIWC
KTGF125,Personal pronounsï,0.000355138,KTGF125,LIWC
K23517,Personal pronounsï,0.000365333,K23517,LIWC
K23509,Personal pronounsï,0.000373078,K23509,LIWC
K23153,Personal pronounsï,0.000403279,K23153,LIWC
KTFG534,Personal pronounsï,0.000430417,KTFG534,LIWC
KTGF572,Personal pronounsï,0.000550379,KTGF572,LIWC
K23536,Personal pronounsï,0.000620152,K23536,LIWC
K23555,Personal pronounsï,0.000637538,K23555,LIWC
K23507,Personal pronounsï,0.000660895,K23507,LIWC
K23120,Personal pronounsï,0.000846198,K23120,LIWC
K23563,Personal pronounsï,0.000918389,K23563,LIWC
K23139,Personal pronounsï,0.001151496,K23139,LIWC
KTGF122,Personal pronounsï,0.001169762,KTGF122,LIWC
KTGF156,Personal pronounsï,0.001256482,KTGF156,LIWC
K23104,Personal pronounsï,0.001281901,K23104,LIWC
KTGF544,Personal pronounsï,0.0015166,KTGF544,LIWC
K23150,Personal pronounsï,0.002059557,K23150,LIWC
K23502,Personal pronounsï,0.002086741,K23502,LIWC
K23143,Personal pronounsï,0.002401915,K23143,LIWC
K23147,Personal pronounsï,0.002506704,K23147,LIWC
KTGF157,Personal pronounsï,0.002968593,KTGF157,LIWC
KTGF154,Personal pronounsï,0.003135205,KTGF154,LIWC
K23126,Personal pronounsï,0.003402421,K23126,LIWC
K23114,Personal pronounsï,0.003852392,K23114,LIWC
KTGF553,Personal pronounsï,0.006832467,KTGF553,LIWC
K23144,Personal pronounsï,0.007256948,K23144,LIWC
KTGF570,Personal pronounsï,0.007471634,KTGF570,LIWC
K23541,Personal pronounsï,0.008140627,K23541,LIWC
KTGF129,Personal pronounsï,0.009079539,KTGF129,LIWC
K23101,Personal pronounsï,0.009887491,K23101,LIWC
KTGF147,Personal pronounsï,0.010731231,KTGF147,LIWC
KTGF561,Personal pronounsï,0.011452114,KTGF561,LIWC
KTGF540,Personal pronounsï,0.012258063,KTGF540,LIWC
K23537,Personal pronounsï,0.013105831,K23537,LIWC
K23109,Personal pronounsï,0.015836862,K23109,LIWC
K23510,Personal pronounsï,0.018599596,K23510,LIWC
KTGF557,Personal pronounsï,0.020808373,KTGF557,LIWC
KTGF545,Personal pronounsï,0.022366868,KTGF545,LIWC
KTGF130,Personal pronounsï,0.025701023,KTGF130,LIWC
K23117,Personal pronounsï,0.026051121,K23117,LIWC
K23131,Personal pronounsï,0.029257406,K23131,LIWC
KTGF550,Personal pronounsï,0.047953415,KTGF550,LIWC
K23533,Personal pronounsï,0.056407827,K23533,LIWC
KTGF562,Personal pronounsï,0.097926155,KTGF562,LIWC
K23147,Period,0,K23147,LIWC
KTGF527,Period,0,KTGF527,LIWC
K23128,Period,9.00E-07,K23128,LIWC
K23503,Period,5.35E-06,K23503,LIWC
KTGF143,Period,9.84E-05,KTGF143,LIWC
KTGF528,Period,0.000118337,KTGF528,LIWC
K23532,Period,0.000331943,K23532,LIWC
K23557,Period,0.000431139,K23557,LIWC
KTGF125,Period,0.00062878,KTGF125,LIWC
KTGF544,Period,0.00088034,KTGF544,LIWC
K23144,Period,0.001065635,K23144,LIWC
KTGF549,Period,0.001306124,KTGF549,LIWC
K23134,Period,0.001841073,K23134,LIWC
K23115,Period,0.003066144,K23115,LIWC
K23563,Period,0.003314137,K23563,LIWC
K23136,Period,0.003417496,K23136,LIWC
K23121,Perception,0,K23121,LIWC
K23122,Perception,0,K23122,LIWC
K23128,Perception,0,K23128,LIWC
K23136,Perception,0,K23136,LIWC
K23148,Perception,0,K23148,LIWC
K23529,Perception,0,K23529,LIWC
K23548,Perception,0,K23548,LIWC
K23552,Perception,0,K23552,LIWC
K23563,Perception,0,K23563,LIWC
KTGF138,Perception,0,KTGF138,LIWC
KTGF142,Perception,0,KTGF142,LIWC
KTGF158,Perception,0,KTGF158,LIWC
KTGF540,Perception,0,KTGF540,LIWC
KTGF556,Perception,0,KTGF556,LIWC
KTGF528,Perception,3.44E-10,KTGF528,LIWC
KTGF118,Perception,1.47E-08,KTGF118,LIWC
K23130,Perception,3.34E-07,K23130,LIWC
KTGF120,Perception,4.86E-06,KTGF120,LIWC
K23115,Perception,6.38E-06,K23115,LIWC
KTGF143,Perception,1.09E-05,KTGF143,LIWC
K23536,Perception,1.98E-05,K23536,LIWC
K23565,Perception,2.60E-05,K23565,LIWC
KTGF572,Perception,7.32E-05,KTGF572,LIWC
K23531,Perception,9.15E-05,K23531,LIWC
K23150,Perception,9.32E-05,K23150,LIWC
K23540,Perception,0.000128599,K23540,LIWC
KTGF136,Perception,0.000156418,KTGF136,LIWC
K23134,Perception,0.000165252,K23134,LIWC
KTGF533,Perception,0.000181921,KTGF533,LIWC
KTGF527,Perception,0.000184273,KTGF527,LIWC
K23129,Perception,0.000187649,K23129,LIWC
K23557,Perception,0.00019505,K23557,LIWC
KTGF124,Perception,0.000202358,KTGF124,LIWC
KTGF148,Perception,0.000222694,KTGF148,LIWC
K23503,Perception,0.000241123,K23503,LIWC
K23147,Perception,0.000245468,K23147,LIWC
K23133,Perception,0.000334912,K23133,LIWC
K23537,Perception,0.00038248,K23537,LIWC
K23517,Perception,0.000620094,K23517,LIWC
K23556,Perception,0.00063392,K23556,LIWC
K23109,Perception,0.000684941,K23109,LIWC
K23144,Perception,0.000700456,K23144,LIWC
KTGF125,Perception,0.000781984,KTGF125,LIWC
K23526,Perception,0.000886259,K23526,LIWC
K23125,Perception,0.001020548,K23125,LIWC
K23142,Perception,0.001021582,K23142,LIWC
K23145,Perception,0.001104941,K23145,LIWC
KTGF565,Perception,0.001247616,KTGF565,LIWC
K23139,Perception,0.001329411,K23139,LIWC
K23131,Perception,0.001388139,K23131,LIWC
K23509,Perception,0.001388601,K23509,LIWC
KTGF122,Perception,0.001521347,KTGF122,LIWC
K23107,Perception,0.001770662,K23107,LIWC
KTGF544,Perception,0.002049556,KTGF544,LIWC
KTGF157,Perception,0.00240269,KTGF157,LIWC
KTGF561,Perception,0.002537008,KTGF561,LIWC
KTGF146,Perception,0.002796343,KTGF146,LIWC
KTGF549,Perception,0.002863024,KTGF549,LIWC
K23106,Perception,0.002896065,K23106,LIWC
K23532,Perception,0.003149609,K23532,LIWC
K23507,Perception,0.003281921,K23507,LIWC
KTGF127,Perception,0.003454788,KTGF127,LIWC
K23120,Perception,0.003563304,K23120,LIWC
